,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
52,11.0,52.0,1.0,1541.0,58.0,50.0,0.37183647,0.62816353
54,11.0,54.0,1.0,1635.0,74.0,80.0,0.32293578,0.67706422
56,11.0,56.0,1.0,1549.0,66.0,80.0,0.556488057,0.44351194299999996
58,11.0,58.0,1.0,3162.0,94.0,110.0,0.40670461700000005,0.593295383
60,11.0,60.0,0.0,2061.0,75.0,80.0,0.609898108,0.390101892
62,11.0,62.0,0.0,2476.0,89.0,110.0,0.7040035990000001,0.295996401
64,11.0,64.0,0.0,2429.0,110.0,98.0,0.53746531,0.46253469
66,11.0,66.0,1.0,1583.0,110.0,94.0,0.581174984,0.418825016
68,11.0,68.0,1.0,4080.0,50.0,54.0,0.397058824,0.602941176
70,11.0,70.0,0.0,1862.0,50.0,52.0,0.552094522,0.44790547799999997
72,11.0,72.0,1.0,3909.0,87.0,110.0,0.414684062,0.5853159379999999
74,11.0,74.0,0.0,2094.0,80.0,96.0,0.6351480420000001,0.364851958
76,11.0,76.0,0.0,4553.0,50.0,55.0,0.655961285,0.344038715
78,11.0,78.0,0.0,1614.0,45.0,50.0,0.625774473,0.374225527
80,11.0,80.0,0.0,2055.0,50.0,53.0,0.642857143,0.35714285700000004
82,11.0,82.0,1.0,2709.0,80.0,88.0,0.638981174,0.361018826
84,11.0,84.0,0.0,4047.0,103.0,110.0,0.542262679,0.45773732100000003
86,11.0,86.0,0.0,2649.0,80.0,72.0,0.539538715,0.460461285
88,11.0,88.0,1.0,1713.0,80.0,90.0,0.414477525,0.585522475
90,11.0,90.0,0.0,2312.0,80.0,70.0,0.589694656,0.41030534399999996
92,11.0,92.0,1.0,1674.0,82.0,80.0,0.281959379,0.718040621
94,11.0,94.0,1.0,3274.0,96.0,110.0,0.276993764,0.7230062359999999
96,11.0,96.0,1.0,1273.0,60.0,50.0,0.346425766,0.653574234
98,11.0,98.0,1.0,1439.0,110.0,96.0,0.500347464,0.49965253600000004
100,11.0,100.0,0.0,2615.0,49.0,50.0,0.574760994,0.42523900600000003
102,11.0,102.0,1.0,2169.0,51.0,50.0,0.34485938200000005,0.655140618
104,11.0,104.0,0.0,2311.0,40.0,50.0,0.7378048779999999,0.262195122
106,11.0,106.0,1.0,2211.0,85.0,80.0,0.46059462,0.53940538
108,11.0,108.0,1.0,1526.0,50.0,43.0,0.611402359,0.388597641
110,11.0,110.0,0.0,2369.0,50.0,60.0,0.5827338129999999,0.417266187
112,11.0,112.0,1.0,2625.0,122.0,110.0,0.499809524,0.500190476
114,11.0,114.0,1.0,2106.0,80.0,67.0,0.576923077,0.423076923
116,11.0,116.0,1.0,1304.0,110.0,122.0,0.44861963200000005,0.551380368
118,11.0,118.0,1.0,3202.0,110.0,112.0,0.460649594,0.5393504060000001
0,12.0,0.0,1.0,3122.0,110.0,131.0,0.33218707,0.66781293
2,12.0,2.0,1.0,1817.0,50.0,44.0,0.550357733,0.44964226700000004
4,12.0,4.0,1.0,2553.0,42.0,50.0,0.59602649,0.40397351
6,12.0,6.0,0.0,2998.0,78.0,80.0,0.390260173,0.6097398270000001
8,12.0,8.0,1.0,3850.0,50.0,48.0,0.448311688,0.551688312
10,12.0,10.0,0.0,3168.0,46.0,50.0,0.5082070710000001,0.491792929
12,12.0,12.0,0.0,5333.0,50.0,56.0,0.36402027,0.63597973
14,12.0,14.0,1.0,2038.0,110.0,124.0,0.371933268,0.6280667320000001
16,12.0,16.0,1.0,2985.0,64.0,80.0,0.404020101,0.595979899
18,12.0,18.0,0.0,2503.0,101.0,110.0,0.56931682,0.43068318
20,12.0,20.0,1.0,7257.0,50.0,42.0,0.47099352299999997,0.529006477
22,12.0,22.0,1.0,5096.0,77.0,80.0,0.317896389,0.6821036109999999
24,12.0,24.0,1.0,2974.0,44.0,50.0,0.5897780770000001,0.410221923
26,12.0,26.0,0.0,1982.0,50.0,46.0,0.6791120079999999,0.320887992
28,12.0,28.0,1.0,5590.0,133.0,110.0,0.563125481,0.43687451899999996
30,12.0,30.0,0.0,4241.0,126.0,110.0,0.559652357,0.44034764299999996
32,12.0,32.0,1.0,4835.0,110.0,126.0,0.343537415,0.656462585
34,12.0,34.0,0.0,2451.0,80.0,77.0,0.6922300709999999,0.307769929
36,12.0,36.0,1.0,3194.0,80.0,64.0,0.556216724,0.443783276
38,12.0,38.0,0.0,1457.0,124.0,110.0,0.617707618,0.38229238200000004
40,12.0,40.0,0.0,2982.0,128.0,110.0,0.7125220459999999,0.287477954
42,12.0,42.0,1.0,2125.0,54.0,50.0,0.35482352899999997,0.645176471
44,12.0,44.0,1.0,7726.0,105.0,110.0,0.486927259,0.513072741
46,12.0,46.0,0.0,1268.0,96.0,80.0,0.533123028,0.46687697200000006
48,12.0,48.0,0.0,2557.0,110.0,128.0,0.564067487,0.43593251299999997
50,12.0,50.0,0.0,2172.0,110.0,119.0,0.527163904,0.47283609600000004
52,12.0,52.0,0.0,1806.0,58.0,50.0,0.643229167,0.35677083299999995
54,12.0,54.0,1.0,2642.0,74.0,80.0,0.32629108,0.67370892
56,12.0,56.0,0.0,4473.0,66.0,80.0,0.587748715,0.412251285
58,12.0,58.0,0.0,1600.0,94.0,110.0,0.70292887,0.29707113
60,12.0,60.0,1.0,4233.0,75.0,80.0,0.515473659,0.484526341
62,12.0,62.0,1.0,6414.0,89.0,110.0,0.749610228,0.250389772
64,12.0,64.0,0.0,3344.0,110.0,98.0,0.49192583700000003,0.508074163
66,12.0,66.0,0.0,4325.0,110.0,94.0,0.548901734,0.451098266
68,12.0,68.0,1.0,1831.0,50.0,54.0,0.410704533,0.589295467
70,12.0,70.0,0.0,3928.0,50.0,52.0,0.60625,0.39375
72,12.0,72.0,0.0,589.0,87.0,110.0,0.0,1.0
74,12.0,74.0,0.0,2128.0,80.0,96.0,0.5109414760000001,0.489058524
76,12.0,76.0,1.0,1919.0,50.0,55.0,0.5242313710000001,0.475768629
78,12.0,78.0,1.0,5215.0,45.0,50.0,0.531306261,0.468693739
80,12.0,80.0,0.0,1948.0,50.0,53.0,0.617043121,0.382956879
82,12.0,82.0,0.0,1359.0,80.0,88.0,0.5467255329999999,0.453274467
84,12.0,84.0,1.0,1759.0,103.0,110.0,0.354747015,0.645252985
86,12.0,86.0,1.0,1846.0,80.0,72.0,0.346560847,0.653439153
88,12.0,88.0,0.0,3491.0,80.0,90.0,0.636433513,0.36356648700000005
90,12.0,90.0,1.0,1764.0,80.0,70.0,0.38208616799999995,0.617913832
92,12.0,92.0,0.0,2924.0,82.0,80.0,0.86627907,0.13372093
94,12.0,94.0,0.0,1905.0,96.0,110.0,0.614990391,0.385009609
96,12.0,96.0,1.0,1669.0,60.0,50.0,0.343918514,0.656081486
98,12.0,98.0,1.0,4781.0,110.0,96.0,0.155197657,0.844802343
100,12.0,100.0,1.0,2715.0,49.0,50.0,0.39204213,0.60795787
102,12.0,102.0,1.0,2508.0,51.0,50.0,0.388045541,0.611954459
104,12.0,104.0,0.0,2415.0,40.0,50.0,0.554301834,0.445698166
106,12.0,106.0,1.0,1638.0,85.0,80.0,0.41176470600000004,0.588235294
108,12.0,108.0,0.0,1208.0,50.0,43.0,0.394039735,0.605960265
110,12.0,110.0,1.0,1810.0,50.0,60.0,0.364640884,0.6353591160000001
112,12.0,112.0,1.0,1511.0,122.0,110.0,0.361350099,0.638649901
114,12.0,114.0,0.0,1433.0,80.0,67.0,0.661549197,0.33845080299999997
116,12.0,116.0,0.0,1225.0,110.0,122.0,0.568979592,0.43102040799999997
118,12.0,118.0,1.0,1666.0,110.0,112.0,0.415366146,0.584633854
0,13.0,0.0,0.0,3026.0,110.0,131.0,0.6126984129999999,0.387301587
2,13.0,2.0,1.0,2973.0,50.0,44.0,0.56374033,0.43625967
4,13.0,4.0,0.0,4994.0,42.0,50.0,0.41400746,0.58599254
6,13.0,6.0,1.0,2724.0,78.0,80.0,0.503681885,0.496318115
8,13.0,8.0,0.0,6325.0,50.0,48.0,0.5615409729999999,0.43845902700000006
10,13.0,10.0,1.0,2517.0,46.0,50.0,0.402065952,0.5979340479999999
12,13.0,12.0,0.0,5389.0,50.0,56.0,0.507700872,0.492299128
14,13.0,14.0,1.0,6138.0,110.0,124.0,0.507657217,0.49234278299999995
16,13.0,16.0,0.0,8571.0,64.0,80.0,0.4957723,0.5042277000000001
18,13.0,18.0,1.0,2796.0,101.0,110.0,0.611917494,0.388082506
20,13.0,20.0,0.0,2216.0,50.0,42.0,0.481481481,0.518518519
22,13.0,22.0,1.0,8159.0,77.0,80.0,0.35620915,0.64379085
24,13.0,24.0,0.0,6417.0,44.0,50.0,0.302321957,0.697678043
26,13.0,26.0,0.0,2155.0,50.0,46.0,0.560262229,0.439737771
28,13.0,28.0,0.0,2756.0,133.0,110.0,0.43577648799999996,0.564223512
30,13.0,30.0,0.0,2690.0,126.0,110.0,0.462985194,0.5370148060000001
32,13.0,32.0,1.0,3081.0,110.0,126.0,0.525803311,0.474196689
34,13.0,34.0,1.0,1798.0,80.0,77.0,0.48387096799999996,0.516129032
36,13.0,36.0,1.0,3874.0,80.0,64.0,0.47909137799999996,0.520908622
38,13.0,38.0,1.0,2288.0,124.0,110.0,0.504370629,0.49562937100000004
40,13.0,40.0,0.0,1843.0,128.0,110.0,0.48182342799999994,0.518176572
42,13.0,42.0,1.0,6096.0,54.0,50.0,0.529527559,0.470472441
44,13.0,44.0,0.0,1685.0,105.0,110.0,0.611869436,0.388130564
46,13.0,46.0,1.0,3149.0,96.0,80.0,0.47094315700000006,0.529056843
48,13.0,48.0,0.0,1871.0,110.0,128.0,0.525882353,0.47411764700000003
50,13.0,50.0,1.0,1129.0,110.0,119.0,0.316442606,0.683557394
52,13.0,52.0,0.0,3093.0,58.0,50.0,0.499496137,0.5005038629999999
54,13.0,54.0,0.0,1770.0,74.0,80.0,0.590966123,0.40903387700000005
56,13.0,56.0,1.0,3153.0,66.0,80.0,0.506811989,0.49318801100000004
58,13.0,58.0,1.0,2581.0,94.0,110.0,0.529639675,0.470360325
60,13.0,60.0,0.0,3913.0,75.0,80.0,0.506760411,0.493239589
62,13.0,62.0,1.0,2624.0,89.0,110.0,0.562730627,0.43726937299999996
64,13.0,64.0,0.0,1592.0,110.0,98.0,0.647613065,0.352386935
66,13.0,66.0,1.0,4751.0,110.0,94.0,0.517541899,0.48245810100000003
68,13.0,68.0,1.0,1791.0,50.0,54.0,0.479061977,0.5209380229999999
70,13.0,70.0,1.0,1503.0,50.0,52.0,0.473719228,0.526280772
72,13.0,72.0,1.0,2402.0,87.0,110.0,0.39324260899999997,0.606757391
74,13.0,74.0,1.0,2094.0,80.0,96.0,0.436485196,0.563514804
76,13.0,76.0,1.0,2259.0,50.0,55.0,0.39922854399999996,0.600771456
78,13.0,78.0,0.0,3827.0,45.0,50.0,0.576026637,0.423973363
80,13.0,80.0,0.0,4286.0,50.0,53.0,0.53009906,0.46990094
82,13.0,82.0,0.0,2642.0,80.0,88.0,0.567751703,0.432248297
84,13.0,84.0,1.0,1913.0,103.0,110.0,0.59853633,0.40146367
86,13.0,86.0,1.0,3266.0,80.0,72.0,0.448595245,0.551404755
88,13.0,88.0,0.0,1653.0,80.0,90.0,0.46550472,0.53449528
90,13.0,90.0,1.0,3184.0,80.0,70.0,0.42748596,0.57251404
92,13.0,92.0,1.0,1136.0,82.0,80.0,0.5536971829999999,0.446302817
94,13.0,94.0,0.0,3114.0,96.0,110.0,0.523323119,0.476676881
96,13.0,96.0,1.0,4534.0,60.0,50.0,0.43008381100000004,0.569916189
98,13.0,98.0,0.0,4319.0,110.0,96.0,0.638110674,0.361889326
100,13.0,100.0,1.0,2377.0,49.0,50.0,0.38620109399999997,0.613798906
102,13.0,102.0,0.0,4765.0,51.0,50.0,0.483315845,0.516684155
104,13.0,104.0,1.0,1163.0,40.0,50.0,0.6070507310000001,0.392949269
106,13.0,106.0,1.0,2615.0,85.0,80.0,0.454664915,0.545335085
108,13.0,108.0,0.0,1629.0,50.0,43.0,0.5477178420000001,0.452282158
110,13.0,110.0,1.0,1672.0,50.0,60.0,0.456937799,0.543062201
112,13.0,112.0,1.0,2783.0,122.0,110.0,0.5280427320000001,0.471957268
114,13.0,114.0,1.0,4702.0,80.0,67.0,0.45193534700000004,0.548064653
116,13.0,116.0,1.0,5914.0,110.0,122.0,0.568941504,0.431058496
118,13.0,118.0,0.0,2538.0,110.0,112.0,0.511206897,0.48879310299999995
0,14.0,0.0,1.0,2347.0,110.0,131.0,0.371294852,0.628705148
2,14.0,2.0,0.0,2277.0,50.0,44.0,0.566974089,0.43302591100000004
4,14.0,4.0,0.0,1852.0,42.0,50.0,0.612260536,0.387739464
6,14.0,6.0,1.0,3997.0,78.0,80.0,0.648311098,0.351688902
8,14.0,8.0,0.0,2471.0,50.0,48.0,0.455281263,0.5447187370000001
10,14.0,10.0,0.0,2887.0,46.0,50.0,0.676125615,0.323874385
12,14.0,12.0,0.0,3238.0,50.0,56.0,0.614666667,0.38533333299999994
14,14.0,14.0,0.0,5618.0,110.0,124.0,0.479530082,0.520469918
16,14.0,16.0,0.0,4644.0,64.0,80.0,0.288544358,0.711455642
18,14.0,18.0,0.0,5322.0,101.0,110.0,0.506650784,0.49334921600000003
20,14.0,20.0,0.0,3177.0,50.0,42.0,0.5015608739999999,0.498439126
22,14.0,22.0,0.0,1881.0,77.0,80.0,0.632110579,0.367889421
24,14.0,24.0,1.0,2977.0,44.0,50.0,0.231776957,0.768223043
26,14.0,26.0,0.0,1680.0,50.0,46.0,0.6321428570000001,0.367857143
28,14.0,28.0,0.0,2004.0,133.0,110.0,0.6676317310000001,0.332368269
30,14.0,30.0,1.0,2209.0,126.0,110.0,0.508405502,0.491594498
32,14.0,32.0,0.0,1943.0,110.0,126.0,0.50946854,0.49053146
34,14.0,34.0,0.0,2353.0,80.0,77.0,0.620484488,0.37951551200000005
36,14.0,36.0,1.0,2326.0,80.0,64.0,0.401353965,0.598646035
38,14.0,38.0,1.0,1581.0,124.0,110.0,0.628083491,0.371916509
40,14.0,40.0,1.0,2660.0,128.0,110.0,0.323634507,0.6763654929999999
42,14.0,42.0,1.0,1518.0,54.0,50.0,0.341238472,0.658761528
44,14.0,44.0,1.0,3875.0,105.0,110.0,0.279943899,0.720056101
46,14.0,46.0,1.0,11142.0,96.0,80.0,0.432340426,0.567659574
48,14.0,48.0,1.0,3385.0,110.0,128.0,0.6295420970000001,0.370457903
50,14.0,50.0,0.0,4437.0,110.0,119.0,0.668502994,0.33149700600000004
52,14.0,52.0,0.0,8278.0,58.0,50.0,0.525855211,0.474144789
54,14.0,54.0,1.0,5415.0,74.0,80.0,0.427331487,0.572668513
56,14.0,56.0,0.0,1485.0,66.0,80.0,0.6798365120000001,0.320163488
58,14.0,58.0,0.0,1670.0,94.0,110.0,0.678443114,0.32155688600000004
60,14.0,60.0,0.0,3075.0,75.0,80.0,0.692372524,0.307627476
62,14.0,62.0,0.0,2918.0,89.0,110.0,0.7280668440000001,0.271933156
64,14.0,64.0,1.0,3790.0,110.0,98.0,0.250429799,0.7495702009999999
66,14.0,66.0,1.0,10704.0,110.0,94.0,0.437541309,0.562458691
68,14.0,68.0,1.0,4703.0,50.0,54.0,0.116463284,0.8835367159999999
70,14.0,70.0,1.0,2285.0,50.0,52.0,0.35826771700000004,0.641732283
72,14.0,72.0,0.0,5637.0,87.0,110.0,0.329179647,0.670820353
74,14.0,74.0,0.0,1617.0,80.0,96.0,0.569726699,0.430273301
76,14.0,76.0,0.0,1661.0,50.0,55.0,0.646727657,0.353272343
78,14.0,78.0,1.0,4647.0,45.0,50.0,0.306391445,0.693608555
80,14.0,80.0,1.0,2797.0,50.0,53.0,0.285961123,0.714038877
82,14.0,82.0,1.0,3319.0,80.0,88.0,0.565789474,0.43421052600000004
84,14.0,84.0,1.0,4088.0,103.0,110.0,0.353881279,0.646118721
86,14.0,86.0,1.0,2743.0,80.0,72.0,0.378009631,0.6219903689999999
88,14.0,88.0,1.0,2497.0,80.0,90.0,0.34513671,0.65486329
90,14.0,90.0,0.0,1385.0,80.0,70.0,0.685413005,0.314586995
92,14.0,92.0,1.0,2053.0,82.0,80.0,0.369899311,0.6301006889999999
94,14.0,94.0,0.0,1725.0,96.0,110.0,0.542606516,0.45739348399999996
96,14.0,96.0,0.0,1481.0,60.0,50.0,0.729912221,0.270087779
98,14.0,98.0,1.0,2768.0,110.0,96.0,0.532783505,0.467216495
100,14.0,100.0,0.0,1682.0,49.0,50.0,0.579072533,0.42092746700000006
102,14.0,102.0,1.0,2243.0,51.0,50.0,0.562193928,0.43780607200000005
104,14.0,104.0,0.0,2400.0,40.0,50.0,0.577894235,0.422105765
106,14.0,106.0,0.0,1333.0,85.0,80.0,0.6534133529999999,0.346586647
108,14.0,108.0,0.0,3171.0,50.0,43.0,0.561967833,0.43803216700000003
110,14.0,110.0,0.0,1639.0,50.0,60.0,0.638297872,0.36170212799999996
112,14.0,112.0,1.0,1789.0,122.0,110.0,0.552263835,0.447736165
114,14.0,114.0,1.0,1819.0,80.0,67.0,0.364444444,0.635555556
116,14.0,116.0,0.0,1563.0,110.0,122.0,0.604606526,0.39539347399999997
118,14.0,118.0,1.0,1690.0,110.0,112.0,0.41183432,0.58816568
0,15.0,0.0,0.0,5398.0,110.0,131.0,0.767764986,0.232235014
2,15.0,2.0,1.0,10254.0,50.0,44.0,0.780963526,0.21903647399999998
4,15.0,4.0,1.0,3581.0,42.0,50.0,0.347020685,0.652979315
6,15.0,6.0,0.0,2128.0,78.0,80.0,0.573778195,0.426221805
8,15.0,8.0,0.0,2434.0,50.0,48.0,0.682826623,0.317173377
10,15.0,10.0,0.0,3431.0,46.0,50.0,0.465170504,0.534829496
12,15.0,12.0,0.0,2264.0,50.0,56.0,0.508392226,0.491607774
14,15.0,14.0,1.0,4420.0,110.0,124.0,0.188235294,0.811764706
16,15.0,16.0,1.0,2578.0,64.0,80.0,0.235065943,0.7649340570000001
18,15.0,18.0,1.0,4365.0,101.0,110.0,0.473768614,0.526231386
20,15.0,20.0,1.0,5608.0,50.0,42.0,0.164407989,0.8355920109999999
22,15.0,22.0,1.0,4357.0,77.0,80.0,0.48860573399999996,0.511394266
24,15.0,24.0,1.0,3293.0,44.0,50.0,0.252049803,0.747950197
26,15.0,26.0,1.0,2743.0,50.0,46.0,0.279985417,0.720014583
28,15.0,28.0,0.0,2364.0,133.0,110.0,0.7326565140000001,0.267343486
30,15.0,30.0,0.0,4363.0,126.0,110.0,0.6825578729999999,0.317442127
32,15.0,32.0,0.0,5752.0,110.0,126.0,0.533901252,0.46609874799999995
34,15.0,34.0,0.0,2780.0,80.0,77.0,0.626258993,0.373741007
36,15.0,36.0,1.0,6016.0,80.0,64.0,0.395596591,0.604403409
38,15.0,38.0,0.0,13395.0,124.0,110.0,0.40910787600000004,0.590892124
40,15.0,40.0,1.0,2537.0,128.0,110.0,0.511627907,0.48837209299999995
42,15.0,42.0,0.0,1619.0,54.0,50.0,0.518838789,0.48116121100000003
44,15.0,44.0,0.0,1357.0,105.0,110.0,0.6787030209999999,0.321296979
46,15.0,46.0,0.0,1295.0,96.0,80.0,0.692664093,0.307335907
48,15.0,48.0,0.0,1539.0,110.0,128.0,0.7413905129999999,0.25860948699999997
50,15.0,50.0,0.0,1641.0,110.0,119.0,0.607675906,0.392324094
52,15.0,52.0,0.0,1399.0,58.0,50.0,0.5303788420000001,0.469621158
54,15.0,54.0,1.0,2077.0,74.0,80.0,0.378430429,0.621569571
56,15.0,56.0,0.0,2894.0,66.0,80.0,0.788918206,0.211081794
58,15.0,58.0,1.0,2923.0,94.0,110.0,0.509266123,0.49073387700000004
60,15.0,60.0,1.0,1653.0,75.0,80.0,0.457350272,0.542649728
62,15.0,62.0,0.0,1651.0,89.0,110.0,0.627498486,0.372501514
64,15.0,64.0,1.0,1974.0,110.0,98.0,0.33738601799999995,0.662613982
66,15.0,66.0,1.0,2072.0,110.0,94.0,0.377413127,0.6225868729999999
68,15.0,68.0,1.0,2096.0,50.0,54.0,0.35114503799999996,0.648854962
70,15.0,70.0,0.0,1402.0,50.0,52.0,0.659771755,0.340228245
72,15.0,72.0,0.0,1342.0,87.0,110.0,0.6259314460000001,0.374068554
74,15.0,74.0,0.0,1656.0,80.0,96.0,0.733695652,0.266304348
76,15.0,76.0,1.0,1997.0,50.0,55.0,0.35853780700000004,0.641462193
78,15.0,78.0,1.0,1851.0,45.0,50.0,0.41815235,0.58184765
80,15.0,80.0,0.0,5859.0,50.0,53.0,0.7482654329999999,0.251734567
82,15.0,82.0,0.0,2559.0,80.0,88.0,0.78777443,0.21222557
84,15.0,84.0,0.0,2053.0,103.0,110.0,0.7579152459999999,0.24208475399999999
86,15.0,86.0,0.0,1325.0,80.0,72.0,0.631698113,0.36830188700000005
88,15.0,88.0,1.0,2057.0,80.0,90.0,0.429752066,0.570247934
90,15.0,90.0,1.0,1676.0,80.0,70.0,0.484486874,0.515513126
92,15.0,92.0,0.0,1523.0,82.0,80.0,0.6717005909999999,0.328299409
94,15.0,94.0,1.0,3258.0,96.0,110.0,0.22300263399999998,0.7769973659999999
96,15.0,96.0,1.0,1785.0,60.0,50.0,0.307002801,0.692997199
98,15.0,98.0,1.0,1620.0,110.0,96.0,0.43456790100000003,0.565432099
100,15.0,100.0,1.0,2821.0,49.0,50.0,0.221273568,0.778726432
102,15.0,102.0,0.0,2143.0,51.0,50.0,0.790480635,0.209519365
104,15.0,104.0,0.0,1635.0,40.0,50.0,0.7357798170000001,0.264220183
106,15.0,106.0,0.0,1497.0,85.0,80.0,0.6927187709999999,0.307281229
108,15.0,108.0,0.0,1409.0,50.0,43.0,0.6245564229999999,0.37544357700000003
110,15.0,110.0,1.0,2282.0,50.0,60.0,0.400525855,0.599474145
112,15.0,112.0,1.0,1484.0,122.0,110.0,0.41374663100000003,0.586253369
114,15.0,114.0,0.0,1386.0,80.0,67.0,0.564935065,0.435064935
116,15.0,116.0,1.0,1569.0,110.0,122.0,0.45506692200000004,0.544933078
118,15.0,118.0,1.0,2294.0,110.0,112.0,0.51767787,0.48232213
0,16.0,0.0,1.0,5625.0,110.0,131.0,0.58028169,0.41971831
2,16.0,2.0,0.0,2836.0,50.0,44.0,0.7538787020000001,0.24612129800000002
4,16.0,4.0,1.0,2592.0,42.0,50.0,0.415891801,0.584108199
6,16.0,6.0,0.0,2678.0,78.0,80.0,0.77811666,0.22188334
8,16.0,8.0,0.0,5748.0,50.0,48.0,0.625771325,0.374228675
10,16.0,10.0,1.0,2099.0,46.0,50.0,0.310326378,0.689673622
12,16.0,12.0,1.0,6040.0,50.0,56.0,0.533587258,0.46641274200000005
14,16.0,14.0,0.0,3756.0,110.0,124.0,0.722884725,0.277115275
16,16.0,16.0,1.0,1630.0,64.0,80.0,0.346153846,0.653846154
18,16.0,18.0,0.0,5891.0,101.0,110.0,0.673932306,0.32606769399999996
20,16.0,20.0,0.0,4735.0,50.0,42.0,0.604932735,0.395067265
22,16.0,22.0,0.0,2663.0,77.0,80.0,0.68045977,0.31954023
24,16.0,24.0,1.0,1840.0,44.0,50.0,0.5353260870000001,0.464673913
26,16.0,26.0,1.0,6972.0,50.0,46.0,0.6041308089999999,0.395869191
28,16.0,28.0,1.0,1913.0,133.0,110.0,0.45060115,0.54939885
30,16.0,30.0,1.0,2072.0,126.0,110.0,0.33882888,0.66117112
32,16.0,32.0,0.0,1814.0,110.0,126.0,0.6030871,0.3969129
34,16.0,34.0,0.0,3409.0,80.0,77.0,0.6620709889999999,0.337929011
36,16.0,36.0,1.0,6676.0,80.0,64.0,0.518029768,0.48197023200000005
38,16.0,38.0,0.0,2350.0,124.0,110.0,0.6907216490000001,0.309278351
40,16.0,40.0,1.0,1774.0,128.0,110.0,0.525930101,0.47406989899999996
42,16.0,42.0,1.0,1475.0,54.0,50.0,0.388625592,0.611374408
44,16.0,44.0,1.0,4655.0,105.0,110.0,0.272296229,0.7277037709999999
46,16.0,46.0,1.0,1708.0,96.0,80.0,0.475995316,0.524004684
48,16.0,48.0,0.0,1843.0,110.0,128.0,0.622871046,0.37712895399999996
50,16.0,50.0,1.0,1585.0,110.0,119.0,0.329337539,0.670662461
52,16.0,52.0,1.0,1692.0,58.0,50.0,0.327913279,0.6720867209999999
54,16.0,54.0,0.0,1422.0,74.0,80.0,0.6399437410000001,0.360056259
56,16.0,56.0,0.0,1767.0,66.0,80.0,0.659309564,0.34069043600000004
58,16.0,58.0,1.0,1648.0,94.0,110.0,0.400546822,0.599453178
60,16.0,60.0,1.0,1422.0,75.0,80.0,0.397009967,0.602990033
62,16.0,62.0,0.0,4273.0,89.0,110.0,0.540173053,0.45982694700000004
64,16.0,64.0,1.0,3052.0,110.0,98.0,0.42966573799999996,0.570334262
66,16.0,66.0,1.0,2853.0,110.0,94.0,0.454959692,0.5450403079999999
68,16.0,68.0,1.0,1609.0,50.0,54.0,0.45467625899999997,0.545323741
70,16.0,70.0,0.0,3316.0,50.0,52.0,0.534077201,0.465922799
72,16.0,72.0,1.0,1548.0,87.0,110.0,0.575757576,0.424242424
74,16.0,74.0,1.0,1611.0,80.0,96.0,0.501802451,0.49819754899999996
76,16.0,76.0,1.0,2759.0,50.0,55.0,0.442443226,0.557556774
78,16.0,78.0,1.0,2008.0,45.0,50.0,0.257968127,0.742031873
80,16.0,80.0,0.0,3125.0,50.0,53.0,0.646334639,0.353665361
82,16.0,82.0,0.0,1512.0,80.0,88.0,0.5476190479999999,0.452380952
84,16.0,84.0,1.0,1727.0,103.0,110.0,0.332368269,0.6676317310000001
86,16.0,86.0,0.0,1689.0,80.0,72.0,0.661517797,0.338482203
88,16.0,88.0,0.0,5919.0,80.0,90.0,0.669031931,0.330968069
90,16.0,90.0,1.0,1562.0,80.0,70.0,0.297055058,0.702944942
92,16.0,92.0,1.0,1656.0,82.0,80.0,0.35869565200000003,0.641304348
94,16.0,94.0,0.0,1239.0,96.0,110.0,0.604519774,0.395480226
96,16.0,96.0,0.0,1316.0,60.0,50.0,0.676291793,0.32370820699999997
98,16.0,98.0,0.0,1224.0,110.0,96.0,0.64624183,0.35375817
100,16.0,100.0,1.0,2001.0,49.0,50.0,0.460769615,0.539230385
102,16.0,102.0,0.0,1274.0,51.0,50.0,0.639717425,0.360282575
104,16.0,104.0,1.0,2387.0,40.0,50.0,0.41893590299999994,0.5810640970000001
106,16.0,106.0,0.0,1138.0,85.0,80.0,0.623022847,0.37697715299999995
108,16.0,108.0,1.0,1730.0,50.0,43.0,0.30867052,0.69132948
110,16.0,110.0,0.0,1093.0,50.0,60.0,0.617566331,0.382433669
112,16.0,112.0,0.0,2320.0,122.0,110.0,0.701662708,0.298337292
114,16.0,114.0,0.0,1437.0,80.0,67.0,0.646003263,0.353996737
116,16.0,116.0,1.0,2931.0,110.0,122.0,0.41692255200000006,0.5830774479999999
118,16.0,118.0,1.0,1686.0,110.0,112.0,0.313858696,0.6861413040000001
0,17.0,0.0,1.0,3613.0,110.0,131.0,0.371707606,0.628292394
2,17.0,2.0,1.0,2622.0,50.0,44.0,0.504958047,0.495041953
4,17.0,4.0,0.0,2022.0,42.0,50.0,0.70240481,0.29759519
6,17.0,6.0,0.0,1644.0,78.0,80.0,0.625304136,0.374695864
8,17.0,8.0,1.0,5256.0,50.0,48.0,0.62835703,0.37164297
10,17.0,10.0,1.0,2077.0,46.0,50.0,0.429465575,0.570534425
12,17.0,12.0,0.0,1179.0,50.0,56.0,0.545377439,0.45462256100000004
14,17.0,14.0,1.0,2048.0,110.0,124.0,0.37109375,0.62890625
16,17.0,16.0,1.0,4422.0,64.0,80.0,0.514699231,0.48530076899999997
18,17.0,18.0,1.0,1824.0,101.0,110.0,0.41008771899999996,0.589912281
20,17.0,20.0,0.0,1806.0,50.0,42.0,0.688261351,0.311738649
