,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,react_time
1987,17,67,6443.748,1,40,26,0.275080078,0.724919922,6443.748
1988,17,68,3443.126,0,10,14,0.560091013,0.439908987,3443.126
1989,17,69,3965.528,0,58,70,0.520694836,0.479305164,3968.528
1990,17,70,3753.102,1,10,12,0.123082613,0.876917387,3753.102
1991,17,71,5763.077,1,70,49,0.407510266,0.592489734,5763.077
1992,17,72,1628.609,0,47,70,0.674047897,0.325952103,1628.609
1993,17,73,10223.509,0,70,65,0.463036672,0.536963328,10223.509
1994,17,74,3848.055,0,40,56,0.546753671,0.453246329,3848.055
1995,17,75,7369.801,0,40,46,0.397250705,0.602749295,7369.801
1996,17,76,9430.724,0,10,15,0.235242538,0.764757462,9430.724
1997,17,77,11885.698,1,40,34,0.426558975,0.573441025,11885.698
1998,17,78,3495.468,1,5,10,0.395406177,0.604593823,3495.468
1999,17,79,10982.379,0,29,40,0.39895231,0.60104769,10982.379
2000,17,80,6140.254,0,10,13,0.503581907,0.496418093,6140.254
2001,17,81,6970.968,1,10,0,0.419594484,0.580405516,6970.968
2002,17,82,3131.329,0,40,48,0.517819468,0.482180532,3131.329
2003,17,83,6617.152,1,75,70,0.469749742,0.530250258,6617.152
2004,17,84,3995.447,0,63,70,0.433104065,0.566895935,3995.447
2005,17,85,13947.519,1,50,40,0.47875816,0.52124184,13947.519
2006,17,86,13634.49,1,40,32,0.486794056,0.513205944,13634.49
2007,17,87,4056.044,1,53,40,0.384419143,0.615580857,4056.044
2008,17,88,2312.452,0,40,50,0.509815709,0.490184291,2312.452
2009,17,89,7872.835,0,48,40,0.462286958,0.537713042,7872.835
2010,17,90,11600.637,1,40,30,0.39070093,0.60929907,11600.637
2011,17,91,3214.68,0,40,53,0.585035082,0.414964918,3214.68
2012,17,92,10573.491,0,42,40,0.549953784,0.450046216,10573.491
2013,17,93,1503.495,1,10,1,0.400139841,0.599860159,1503.495
2014,17,94,3768.844,0,56,70,0.438322031,0.561677969,3770.844
2015,17,95,11161.013,0,40,45,0.555000689,0.444999311,11161.013
2016,17,96,1612.697,1,20,10,0.392592896,0.607407104,1612.697
2017,17,97,10174.789,0,1,10,0.582670837,0.417329163,10174.789
2018,17,98,3083.707,1,70,56,0.302499531,0.697500469,3083.707
2019,17,99,2981.672,0,32,40,0.520119437,0.479880563,2981.672
2020,17,100,2556.866,1,9,10,0.307580343,0.692419657,2556.866
2021,17,101,8286.367,0,3,10,0.49395316,0.50604684,8286.367
2022,17,102,14342.408,0,11,10,0.553560281,0.446439719,14342.408
2023,17,103,7255.014,1,72,70,0.381180371,0.618819629,7255.014
2024,17,104,5220.749,0,0,10,0.532835064,0.467164936,5220.749
2025,17,105,13476.043,1,10,11,0.460497552,0.539502448,13476.043
2026,17,106,13700.488,0,45,40,0.49561959,0.50438041,13700.488
2027,17,107,3857.125,1,10,9,0.445329105,0.554670895,3857.125
2028,17,108,1733.65,1,10,3,0.386491675,0.613508325,1733.65
2029,17,109,5214.45,0,40,42,0.435560111,0.564439889,5214.45
2030,17,110,5060.513,0,10,20,0.452697608,0.547302392,5060.513
2031,17,111,2134.451,1,13,10,0.364379437,0.635620563,2134.451
2032,17,112,2692.977,1,82,70,0.509924589,0.490075411,2692.977
2033,17,113,7441.111,0,27,40,0.480274832,0.519725168,7441.111
2034,17,114,9072.115,1,40,27,0.459684161,0.540315839,9072.115
2035,17,115,1870.211,0,30,40,0.41356231,0.58643769,1870.211
2036,17,116,4735.279,0,70,82,0.451922877,0.548077123,4735.279
2037,17,117,3985.485,0,70,75,0.471599764,0.528400236,3985.485
2038,17,118,4554.13,0,70,72,0.462329897,0.537670103,4554.13
2039,17,119,3471.15,0,70,63,0.53221293,0.46778707,3471.15
2040,18,0,4023.951,0,70,91,0.550821642,0.449178358,4023.951
2041,18,1,5703.099,1,7,10,0.395292944,0.604707056,5703.099
2042,18,2,4273.391,1,10,4,0.392522346,0.607477654,4273.391
2043,18,3,5631.191,0,17,10,0.411742737,0.588257263,5631.191
2044,18,4,4558.732,0,2,10,0.550042983,0.449957017,4558.732
2045,18,5,8729.055,0,68,70,0.573627062,0.426372938,8729.055
2046,18,6,7565.496,0,38,40,0.493392691,0.506607309,7565.496
2047,18,7,5851.782,1,70,52,0.425825561,0.574174439,5851.782
2048,18,8,5886.287,0,10,8,0.467515916,0.532484084,5886.287
2049,18,9,5691.921,1,70,61,0.398939134,0.601060866,5691.921
2050,18,10,8676.572,0,6,10,0.622218703,0.377781297,8676.572
2051,18,11,8534.586,0,40,43,0.539912528,0.460087472,8534.586
2052,18,12,5737.74,1,10,16,0.31118312,0.68881688,5737.74
2053,18,13,7827.216,0,10,7,0.554050666,0.445949334,7827.216
2054,18,14,6763.579,0,70,84,0.573937153,0.426062847,7188.579
2055,18,15,9908.079,1,51,40,0.471365893,0.528634107,9483.079
2056,18,16,7691.736,0,24,40,0.454214708,0.545785292,7691.736
2057,18,17,4923.352,1,43,40,0.302939709,0.697060291,4923.352
2058,18,18,5201.37,0,61,70,0.46420974,0.53579026,5201.37
2059,18,19,5645.46,0,16,10,0.467596775,0.532403225,5645.46
2060,18,20,5919.066,1,10,2,0.417261355,0.582738645,5919.066
2061,18,21,5664.624,0,70,77,0.479942826,0.520057174,5664.624
2062,18,22,6393.367,0,37,40,0.488256699,0.511743301,6741.367
2063,18,23,5747.181,0,40,51,0.514370791,0.485629209,5399.181
2064,18,24,8679.67,0,4,10,0.489051981,0.510948019,8679.67
2065,18,25,8494.314,0,10,17,0.440698637,0.559301363,8496.314
2066,18,26,7389.205,1,10,6,0.419333804,0.580666196,7389.205
2067,18,27,10777.297,1,70,68,0.490724257,0.509275743,10777.297
2068,18,28,4992.517,1,93,70,0.359514955,0.640485045,4992.517
2069,18,29,5133.566,1,91,70,0.282060433,0.717939567,5133.566
2070,18,30,3539.847,1,86,70,0.354816005,0.645183995,3539.847
2071,18,31,5347.944,0,70,93,0.562996695,0.437003305,5347.944
2072,18,32,6035.228,0,70,86,0.569752555,0.430247445,6035.228
2073,18,33,8028.052,0,8,10,0.420652968,0.579347032,8028.052
2074,18,34,7310.241,0,40,37,0.523019327,0.476980673,7310.241
2075,18,35,6028.14,1,77,70,0.394800126,0.605199874,6028.14
2076,18,36,5521.11,0,40,24,0.477863633,0.522136367,5521.11
2077,18,37,5207.763,0,40,38,0.539146838,0.460853162,5207.763
2078,18,38,6076.576,1,84,70,0.458751286,0.541248714,6076.576
2079,18,39,4206.846,0,52,70,0.561080401,0.438919599,4206.846
2080,18,40,5208.796,1,88,70,0.349043767,0.650956233,5208.796
2081,18,41,4426.965,0,10,18,0.512642941,0.487357059,4427.965
2082,18,42,4649.958,0,14,10,0.538047614,0.461952386,4649.958
2083,18,43,4222.268,1,40,29,0.395047815,0.604952185,4222.268
2084,18,44,4089.141,1,65,70,0.376911213,0.623088787,4089.141
2085,18,45,5405.467,1,15,10,0.444101324,0.555898676,5405.467
2086,18,46,2681.787,1,56,40,0.334696273,0.665303727,2681.787
2087,18,47,4838.84,1,40,35,0.420501297,0.579498703,4841.84
2088,18,48,2908.082,0,70,88,0.51084837,0.48915163,2908.082
2089,18,49,4764.191,1,19,10,0.413026329,0.586973671,4764.191
2090,18,50,6443.599,0,70,79,0.518595908,0.481404092,6443.599
2091,18,51,5246.056,1,12,10,0.391727965,0.608272035,5246.056
2092,18,52,4727.949,1,18,10,0.390064321,0.609935679,4727.949
2093,18,53,5236.652,1,79,70,0.353615442,0.646384558,5236.652
2094,18,54,3206.787,0,34,40,0.540643508,0.459356492,3206.787
2095,18,55,6376.202,1,46,40,0.429453635,0.570546365,6376.202
2096,18,56,4663.721,0,26,40,0.562794629,0.437205371,4663.721
2097,18,57,2647.401,0,10,19,0.641491539,0.358508461,2647.401
2098,18,58,6164.809,0,54,70,0.457574088,0.542425912,6164.809
2099,18,59,5970.937,1,70,47,0.420158432,0.579841568,5973.937
2100,18,60,3411.939,0,35,40,0.641983665,0.358016335,3411.939
2101,18,61,2627.966,1,10,5,0.314832967,0.685167033,2629.966
2102,18,62,2841.398,0,49,70,0.518415273,0.481584727,2841.398
2103,18,63,3157.693,0,40,54,0.550218888,0.449781112,3157.693
2104,18,64,6867.889,1,70,58,0.459812327,0.540187673,6867.889
2105,18,65,2251.285,1,54,40,0.37948941,0.62051059,2251.285
2106,18,66,6441.037,1,70,54,0.4543869,0.5456131,6441.037
2107,18,67,3046.216,1,40,26,0.311590898,0.688409102,3046.216
2108,18,68,6263.325,0,10,14,0.472695806,0.527304194,6263.325
2109,18,69,3785.637,0,58,70,0.520854822,0.479145178,3785.637
2110,18,70,2733.086,1,10,12,0.292063601,0.707936399,2733.086
2111,18,71,2549.217,1,70,49,0.281760678,0.718239322,2549.217
2112,18,72,2723.61,0,47,70,0.53723629,0.46276371,2723.61
2113,18,73,7797.761,0,70,65,0.485125041,0.514874959,7797.761
2114,18,74,2058.104,0,40,56,0.524044487,0.475955513,2058.104
2115,18,75,3299.447,0,40,46,0.597790301,0.402209699,3299.447
2116,18,76,7186.69,1,10,15,0.436941467,0.563058533,7186.69
2117,18,77,4215.198,0,40,34,0.551000509,0.448999491,4215.198
2118,18,78,5900.336,0,5,10,0.495950245,0.504049755,5900.336
2119,18,79,2816.864,0,29,40,0.51913396,0.48086604,2816.864
2120,18,80,6017.063,1,10,13,0.481926556,0.518073444,6017.063
2121,18,81,2575.931,1,10,0,0.313684463,0.686315537,2575.931
2122,18,82,2723.84,0,40,48,0.539567709,0.460432291,2723.84
2123,18,83,5661.448,0,75,70,0.546447279,0.453552721,5661.448
2124,18,84,5683.16,0,63,70,0.510763916,0.489236084,5683.16
2125,18,85,5453.071,0,50,40,0.479500857,0.520499143,5453.071
2126,18,86,8881.82,1,40,32,0.366692854,0.633307146,8884.82
2127,18,87,2949.378,1,53,40,0.288557345,0.711442655,2949.378
2128,18,88,4752.435,0,40,50,0.560664572,0.439335428,4752.435
2129,18,89,3419.387,1,48,40,0.423450467,0.576549533,3419.387
2130,18,90,3879.152,1,40,30,0.347319559,0.652680441,3881.152
2131,18,91,8826.808,0,40,53,0.506497588,0.493502412,8826.808
2132,18,92,3863.504,1,42,40,0.442048016,0.557951984,3866.504
2133,18,93,5034.392,0,10,1,0.544411067,0.455588933,5034.392
2134,18,94,6175.267,0,56,70,0.468212521,0.531787479,6175.267
2135,18,95,4978.406,0,40,45,0.493749853,0.506250147,4978.406
2136,18,96,4372.513,1,20,10,0.30772767,0.69227233,4372.513
2137,18,97,4613.582,0,1,10,0.493641346,0.506358654,4613.582
2138,18,98,2679.603,1,70,56,0.392326659,0.607673341,2679.603
2139,18,99,3975.951,0,32,40,0.501502155,0.498497845,3977.951
2140,18,100,4491.586,0,9,10,0.513755206,0.486244794,4491.586
2141,18,101,4356.596,0,3,10,0.417610349,0.582389651,4356.596
2142,18,102,6134.14,0,11,10,0.41992003,0.58007997,6134.14
2143,18,103,4599.457,1,72,70,0.42124745,0.57875255,4599.457
2144,18,104,3430.558,0,0,10,0.556723165,0.443276835,3430.558
2145,18,105,8016.204,0,10,11,0.491466133,0.508533867,8016.204
2146,18,106,5871.492,1,45,40,0.497520633,0.502479367,5871.492
2147,18,107,4372.459,1,10,9,0.455933615,0.544066385,4372.459
2148,18,108,3623.74,1,10,3,0.31295931,0.68704069,3623.74
2149,18,109,6436.606,0,40,42,0.55831103,0.44168897,6436.606
2150,18,110,2586.793,0,10,20,0.56169635,0.43830365,2586.793
2151,18,111,3935.492,0,13,10,0.566092168,0.433907832,3935.492
2152,18,112,3661.471,1,82,70,0.376180527,0.623819473,3661.471
2153,18,113,3447.305,0,27,40,0.567733287,0.432266713,3447.305
2154,18,114,6868.153,1,40,27,0.476347595,0.523652405,6868.153
2155,18,115,3567.491,0,30,40,0.540450978,0.459549022,3567.491
2156,18,116,1691.779,1,70,82,0.246788663,0.753211337,1691.779
2157,18,117,2812.001,0,70,75,0.530626948,0.469373052,2812.001
2158,18,118,3308.412,0,70,72,0.624102409,0.375897591,3309.412
2159,18,119,4751.335,1,70,63,0.39960086,0.60039914,4751.335
2160,19,0,5250.488,0,70,91,0.616720366,0.383279634,5250.488
2161,19,1,1981.468,0,7,10,0.507801726,0.492198274,1981.468
2162,19,2,5031.873,0,10,4,0.437832054,0.562167946,5031.873
2163,19,3,6773.9,1,17,10,0.453546363,0.546453637,6773.9
2164,19,4,3211.765,0,2,10,0.500205644,0.499794356,3211.765
2165,19,5,2708.039,0,68,70,0.444155109,0.555844891,2708.039
2166,19,6,3911.197,0,38,40,0.577319802,0.422680198,3911.197
2167,19,7,3129.698,1,70,52,0.445398199,0.554601801,3129.698
2168,19,8,2607.471,0,10,8,0.546361042,0.453638958,2607.471
2169,19,9,3674.246,1,70,61,0.483318342,0.516681658,3674.246
2170,19,10,2795.76,0,6,10,0.56028679,0.43971321,2795.76
2171,19,11,3918.31,0,40,43,0.501267249,0.498732751,3918.31
2172,19,12,2001.567,0,10,16,0.630884225,0.369115775,2001.567
2173,19,13,3428.448,0,10,7,0.5803601,0.4196399,3428.448
2174,19,14,1862.359,0,70,84,0.592660207,0.407339793,1862.359
2175,19,15,3863.608,0,51,40,0.66718084,0.33281916,3863.608
2176,19,16,5607.161,0,24,40,0.59348665,0.40651335,5607.161
2177,19,17,7464.362,0,43,40,0.573828284,0.426171716,7464.362
2178,19,18,5934.56,0,61,70,0.61760701,0.38239299,5934.56
2179,19,19,4244.22,0,16,10,0.483820459,0.516179541,4469.22
2180,19,20,3393.821,1,10,2,0.461370333,0.538629667,3168.821
2181,19,21,4506.252,0,70,77,0.547232057,0.452767943,4506.252
2182,19,22,6678.861,0,37,40,0.677974967,0.322025033,6678.861
2183,19,23,4279.275,0,40,51,0.470812707,0.529187293,4279.275
2184,19,24,2231.603,0,4,10,0.516972007,0.483027993,2231.603
2185,19,25,3026.398,0,10,17,0.576362157,0.423637843,3026.398
2186,19,26,4290.022,1,10,6,0.52636436,0.47363564,4290.022
2187,19,27,6269.315,1,70,68,0.559800076,0.440199924,6269.315
2188,19,28,3411.278,1,93,70,0.451837926,0.548162074,3411.278
2189,19,29,4039.778,1,91,70,0.398547306,0.601452694,4039.778
2190,19,30,4837.984,1,86,70,0.574119808,0.425880192,4837.984
2191,19,31,2340.152,0,70,93,0.538348487,0.461651513,2340.152
2192,19,32,2047.578,0,70,86,0.628056659,0.371943341,2047.578
2193,19,33,2577.729,0,8,10,0.549775769,0.450224231,2577.729
2194,19,34,3224.245,1,40,37,0.467837028,0.532162972,3224.245
2195,19,35,2181.192,0,77,70,0.590019794,0.409980206,2181.192
2196,19,36,3352.925,1,40,24,0.464506462,0.535493538,3352.925
2197,19,37,3536.414,0,40,38,0.564118316,0.435881684,3536.414
2198,19,38,6068.604,0,84,70,0.482177863,0.517822137,6068.604
2199,19,39,3674.74,0,52,70,0.622602492,0.377397508,3674.74
2200,19,40,6718.911,1,88,70,0.589555695,0.410444305,6718.911
2201,19,41,1726.19,0,10,18,0.558879554,0.441120446,1726.19
2202,19,42,2436.73,0,14,10,0.538750768,0.461249232,2436.73
2203,19,43,1861.533,0,40,29,0.610798935,0.389201065,1861.533
2204,19,44,2405.278,0,65,70,0.551593425,0.448406575,2405.278
2205,19,45,1832.501,0,15,10,0.484312219,0.515687781,1832.501
2206,19,46,2390.579,0,56,40,0.545409062,0.454590938,2390.579
2207,19,47,1867.803,0,40,35,0.602893241,0.397106759,1867.803
2208,19,48,1857.648,0,70,88,0.521551529,0.478448471,1857.648
2209,19,49,5911.942,1,19,10,0.283482295,0.716517705,5911.942
2210,19,50,6027.022,0,70,79,0.68761302,0.31238698,6087.022
2211,19,51,3998.225,0,12,10,0.608995968,0.391004032,3938.225
2212,19,52,3395.021,0,18,10,0.564781357,0.435218643,3395.021
2213,19,53,5094.321,0,79,70,0.439898185,0.560101815,5094.321
2214,19,54,3976.193,0,34,40,0.510207493,0.489792507,3976.193
2215,19,55,2346.636,0,46,40,0.594462098,0.405537902,2346.636
2216,19,56,1985.611,0,26,40,0.632414726,0.367585274,1985.611
2217,19,57,10616.105,0,10,19,0.41001272,0.58998728,10616.105
2218,19,58,3424.41,0,54,70,0.691733493,0.308266507,3424.41
2219,19,59,4641.089,1,70,47,0.539255594,0.460744406,4641.089
2220,19,60,2079.65,0,35,40,0.65287373,0.34712627,2079.65
2221,19,61,5748.041,1,10,5,0.489989448,0.510010552,5748.041
2222,19,62,2637.771,0,49,70,0.741621233,0.258378767,2637.771
2223,19,63,2630.658,0,40,54,0.729642563,0.270357437,2630.658
2224,19,64,5044.573,1,70,58,0.621189719,0.378810281,5044.573
2225,19,65,5757.966,0,54,40,0.537910174,0.462089826,5757.966
2226,19,66,2029.046,1,70,54,0.332952338,0.667047662,2029.046
2227,19,67,5845.337,0,40,26,0.554753464,0.445246536,5845.337
2228,19,68,11578.54,0,10,14,0.486982312,0.513017688,11578.54
2229,19,69,2576.067,0,58,70,0.678258926,0.321741074,2576.067
2230,19,70,3327.818,0,10,12,0.594735136,0.405264864,3327.818
2231,19,71,2789.167,1,70,49,0.420580455,0.579419545,2789.167
2232,19,72,2646.031,0,47,70,0.581505601,0.418494399,2646.031
2233,19,73,1783.19,0,70,65,0.558763764,0.441236236,1783.19
2234,19,74,1689.115,0,40,56,0.528262265,0.471737735,1689.115
2235,19,75,2818.893,1,40,46,0.531817369,0.468182631,2818.893
2236,19,76,2723.774,0,10,15,0.570531784,0.429468216,2723.774
2237,19,77,2757.361,0,40,34,0.627404728,0.372595272,2757.361
2238,19,78,1913.764,0,5,10,0.531634084,0.468365916,1913.764
2239,19,79,1948.715,0,29,40,0.499920821,0.500079179,1948.715
2240,19,80,3952.368,0,10,13,0.471197084,0.528802916,3952.368
2241,19,81,1830.854,0,10,0,0.541598668,0.458401332,1830.854
2242,19,82,6182.783,0,40,48,0.640277027,0.359722973,6182.783
2243,19,83,1856.125,0,75,70,0.556642217,0.443357783,1856.125
2244,19,84,2229.554,0,63,70,0.566523509,0.433476491,2229.554
2245,19,85,3008.253,1,50,40,0.444326987,0.555673013,3008.253
2246,19,86,2037.898,0,40,32,0.612810015,0.387189985,2037.898
2247,19,87,3785.298,1,53,40,0.481687834,0.518312166,3785.298
2248,19,88,2218.548,0,40,50,0.514983064,0.485016936,2218.548
2249,19,89,1848.757,0,48,40,0.589129224,0.410870776,1848.757
2250,19,90,2857.418,1,40,30,0.465814282,0.534185718,2857.418
2251,19,91,1687.584,0,40,53,0.568080363,0.431919637,1687.584
2252,19,92,2839.998,1,42,40,0.575029076,0.424970924,2839.998
2253,19,93,2783.62,1,10,1,0.474684762,0.525315238,2783.62
2254,19,94,2484.105,0,56,70,0.729981563,0.270018437,2484.105
2255,19,95,5557.585,0,40,45,0.544390822,0.455609178,5557.585
2256,19,96,2378.669,0,20,10,0.543331303,0.456668697,2378.669
2257,19,97,2282.908,0,1,10,0.594721244,0.405278756,2282.908
2258,19,98,1793.275,0,70,56,0.582636449,0.417363551,1793.275
2259,19,99,1625.402,0,32,40,0.496383927,0.503616073,1625.402
2260,19,100,3139.988,0,9,10,0.49574018,0.50425982,3139.988
2261,19,101,2142.799,0,3,10,0.522338646,0.477661354,2142.799
2262,19,102,2098.373,0,11,10,0.547159472,0.452840528,2098.373
2263,19,103,1648.974,0,72,70,0.603264952,0.396735048,1648.974
2264,19,104,1655.8,0,0,10,0.474801812,0.525198188,1655.8
2265,19,105,1556.447,0,10,11,0.58040321,0.41959679,1556.447
2266,19,106,1820.525,0,45,40,0.591464075,0.408535925,1820.525
2267,19,107,1524.926,0,10,9,0.556870541,0.443129459,1524.926
2268,19,108,1508.127,0,10,3,0.614163724,0.385836276,1508.127
2269,19,109,1634.522,0,40,42,0.575325297,0.424674703,1634.522
2270,19,110,2090.5,0,10,20,0.608524073,0.391475927,2090.5
2271,19,111,2216.038,0,13,10,0.560087744,0.439912256,2216.038
2272,19,112,1694.099,0,82,70,0.5875347,0.4124653,1694.099
2273,19,113,1569.817,0,27,40,0.581906578,0.418093422,1569.817
2274,19,114,2873.241,1,40,27,0.530549305,0.469450695,2873.241
2275,19,115,1660.14,0,30,40,0.593030307,0.406969693,1660.14
2276,19,116,5719.129,0,70,82,0.620514337,0.379485663,5719.129
2277,19,117,2061.671,0,70,75,0.615929734,0.384070266,2061.671
2278,19,118,2244.51,0,70,72,0.572588688,0.427411312,2244.51
2279,19,119,1632.625,0,70,63,0.518496163,0.481503837,1632.625
2280,20,0,4015.55,0,70,91,0.56637855,0.43362145,3800.55
2281,20,1,7637.121,0,7,10,0.488249068,0.511750932,7640.121
2282,20,2,16415.783,1,10,4,0.558082244,0.441917756,16415.783
2283,20,3,10304.574,0,17,10,0.531787998,0.468212002,10304.574
2284,20,4,2612.929,0,2,10,0.695859467,0.304140533,2612.929
2285,20,5,15358.073,1,68,70,0.595712786,0.404287214,15358.073
2286,20,6,2269.503,0,38,40,0.692794634,0.307205366,2269.503
2287,20,7,9017.939,1,70,52,0.468549296,0.531450704,9017.939
2288,20,8,8244.176,0,10,8,0.577291617,0.422708383,8244.176
2289,20,9,3843.263,1,70,61,0.447124107,0.552875893,3843.263
2290,20,10,1992.862,0,6,10,0.61314512,0.38685488,1992.862
2291,20,11,2174.961,0,40,43,0.662065758,0.337934242,2174.961
2292,20,12,1999.148,0,10,16,0.676206324,0.323793676,1999.148
2293,20,13,5489.294,1,10,7,0.421486053,0.578513947,5489.294
2294,20,14,2903.708,0,70,84,0.664932352,0.335067648,2903.708
2295,20,15,2567.135,0,51,40,0.682955854,0.317044146,2567.135
2296,20,16,1695.776,0,24,40,0.651603947,0.348396053,1697.776
2297,20,17,1742.103,0,43,40,0.682123117,0.317876883,1742.103
2298,20,18,4612.399,0,61,70,0.649013216,0.350986784,4612.399
2299,20,19,13327.15,0,16,10,0.42406967,0.57593033,13327.15
2300,20,20,2056.19,0,10,2,0.723271567,0.276728433,2056.19
2301,20,21,2489.747,0,70,77,0.725897921,0.274102079,2637.747
2302,20,22,1697.034,0,37,40,0.590712664,0.409287336,1549.034
2303,20,23,1307.224,0,40,51,0.59464549,0.40535451,1307.224
2304,20,24,4163.257,0,4,10,0.475183025,0.524816975,4163.257
2305,20,25,1602.711,0,10,17,0.603237965,0.396762035,1602.711
2306,20,26,2004.477,0,10,6,0.629256189,0.370743811,2004.477
2307,20,27,6172.716,0,70,68,0.738404435,0.261595565,6172.716
2308,20,28,3332.7,1,93,70,0.382868064,0.617131936,3332.7
2309,20,29,3759.427,1,91,70,0.413715522,0.586284478,3759.427
2310,20,30,8489.855,1,86,70,0.592468686,0.407531314,8489.855
2311,20,31,1852.57,0,70,93,0.637143527,0.362856473,1852.57
2312,20,32,4752.365,0,70,86,0.603503498,0.396496502,4752.365
2313,20,33,2084.81,0,8,10,0.602924634,0.397075366,2290.81
2314,20,34,1728.627,0,40,37,0.637468664,0.362531336,1522.627
2315,20,35,3484.634,1,77,70,0.372965079,0.627034921,3487.634
2316,20,36,2587.182,0,40,24,0.679306609,0.320693391,2587.182
2317,20,37,1938.383,0,40,38,0.689911779,0.310088221,1941.383
2318,20,38,2779.519,1,84,70,0.403974391,0.596025609,2779.519
2319,20,39,2253.028,0,52,70,0.599214145,0.400785855,2416.028
2320,20,40,3124.094,1,88,70,0.402597808,0.597402192,2895.094
2321,20,41,1254.202,0,10,18,0.425243967,0.574756033,1254.202
2322,20,42,3193.128,1,14,10,0.360050381,0.639949619,3193.128
2323,20,43,4459.433,1,40,29,0.402367626,0.597632374,4459.433
2324,20,44,4051.674,1,65,70,0.49926913,0.50073087,4051.674
2325,20,45,6400.453,1,15,10,0.337014231,0.662985769,6400.453
2326,20,46,3182.051,1,56,40,0.377264869,0.622735131,3182.051
2327,20,47,4598.638,1,40,35,0.341889012,0.658110988,4600.638
2328,20,48,3294.045,1,70,88,0.542939402,0.457060598,3294.045
2329,20,49,6806.852,1,19,10,0.433250712,0.566749288,6806.852
2330,20,50,3292.094,1,70,79,0.558584786,0.441415214,3295.094
2331,20,51,6791.02,1,12,10,0.499847479,0.500152521,6794.02
2332,20,52,3599.396,1,18,10,0.494860307,0.505139693,3599.396
2333,20,53,3967.937,1,79,70,0.448012882,0.551987118,3967.937
2334,20,54,2689.5,0,34,40,0.732471206,0.267528794,2689.5
2335,20,55,2853.552,1,46,40,0.43434843,0.56565157,2853.552
2336,20,56,3136.904,0,26,40,0.711538462,0.288461538,3267.904
2337,20,57,1642.807,0,10,19,0.558144657,0.441855343,1511.807
2338,20,58,2324.876,0,54,70,0.628901311,0.371098689,2324.876
2339,20,59,3933.011,1,70,47,0.508782201,0.491217799,3933.011
2340,20,60,1878.314,0,35,40,0.644111095,0.355888905,1878.314
2341,20,61,4850.387,1,10,5,0.505462402,0.494537598,4850.387
2342,20,62,2801.713,0,49,70,0.682214261,0.317785739,2801.713
2343,20,63,3720.082,0,40,54,0.681403356,0.318596644,3720.082
2344,20,64,4276.25,1,70,58,0.340077965,0.659922035,4276.25
2345,20,65,3891.52,1,54,40,0.375923652,0.624076348,3891.52
2346,20,66,4596.197,1,70,54,0.540758317,0.459241683,4596.197
2347,20,67,3366.531,1,40,26,0.496666544,0.503333456,3366.531
2348,20,68,2127.998,0,10,14,0.472671531,0.527328469,2127.998
2349,20,69,5089.17,0,58,70,0.552510077,0.447489923,5089.17
2350,20,70,4300.453,0,10,12,0.604651163,0.395348837,4486.453
2351,20,71,4097.556,1,70,49,0.357340178,0.642659822,3911.556
2352,20,72,4457.96,0,47,70,0.460189446,0.539810554,4457.96
2353,20,73,8144.823,1,70,65,0.432280613,0.567719387,8144.823
2354,20,74,1909.219,0,40,56,0.497327973,0.502672027,1912.219
2355,20,75,4475.399,0,40,46,0.526064128,0.473935872,4477.399
2356,20,76,1875.828,0,10,15,0.581208294,0.418791706,1876.828
2357,20,77,3845.49,1,40,34,0.333557311,0.666442689,3845.49
2358,20,78,6433.939,1,5,10,0.553226618,0.446773382,6433.939
2359,20,79,3046.212,0,29,40,0.650283697,0.349716303,3046.212
2360,20,80,3193.177,1,10,13,0.351780199,0.648219801,3195.177
2361,20,81,4568.54,0,10,0,0.622549672,0.377450328,4568.54
2362,20,82,2149.355,0,40,48,0.663897983,0.336102017,2149.355
2363,20,83,3421.588,1,75,70,0.509567108,0.490432892,3421.588
2364,20,84,1821.59,0,63,70,0.65142854,0.34857146,1824.59
2365,20,85,1493.02,0,50,40,0.403069478,0.596930522,1496.02
2366,20,86,1677.622,1,40,32,0.423218103,0.576781897,1677.622
2367,20,87,2038.466,0,53,40,0.667462547,0.332537453,2038.466
2368,20,88,1666.171,0,40,50,0.605556025,0.394443975,1668.171
2369,20,89,1792.346,0,48,40,0.492353437,0.507646563,1793.346
2370,20,90,1698.057,0,40,30,0.460360855,0.539639145,1698.057
2371,20,91,1938.372,0,40,53,0.363369763,0.636630237,1938.372
2372,20,92,1712.332,0,42,40,0.525449102,0.474550898,1722.332
2373,20,93,1719.949,1,10,1,0.363753539,0.636246461,1709.949
2374,20,94,2345.002,0,56,70,0.560417125,0.439582875,2345.002
2375,20,95,1547.602,0,40,45,0.502064401,0.497935599,1549.602
2376,20,96,5882.052,0,20,10,0.575101071,0.424898929,5882.052
2377,20,97,1820.025,0,1,10,0.439802744,0.560197256,1820.025
2378,20,98,5016.392,1,70,56,0.563128588,0.436871412,5018.392
2379,20,99,1697.219,0,32,40,0.596681714,0.403318286,1697.219
2380,20,100,1449.739,0,9,10,0.385172544,0.614827456,1449.739
2381,20,101,1712.516,0,3,10,0.320589885,0.679410115,1712.516
2382,20,102,7505.361,1,11,10,0.614498054,0.385501946,7505.361
2383,20,103,2245.645,0,72,70,0.587665143,0.412334857,2245.645
2384,20,104,1769.582,0,0,10,0.412666556,0.587333444,1769.582
