,Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,TotVal,ValCh,ValUnCh,Correct,zTotVal,zValCh,zValUnCh,zGSF,zDDT,absDDT,zValR,zValL,ConfSplit,GSFMedSplit,DDTMedSplit,BaseCode,High,Low
0,1,1,49,110,131,0,4261.735,74,1584.966,LESS,-508,2392,1884,4,2,21.0,1.9685577674164243,21.0,2.0952908873087353,0.38883333852157215,1.2284490278498308,241,110,131,1,1.6155472260277064,1.170500554541026,1.9898509427197442,1.3121451823858008,-0.061319474522427676,0.061319474522427676,1.9898509427197442,1.170500554541026,1,1,1,2,1.9898509427197442,1.170500554541026
1,1,2,13,47,50,1,3559.258,54,1864.387,LESS,-504,2188,1684,4,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.6400531140162148,0.6552951027993201,97,47,50,1,-1.2565367313548828,-1.2875506099951286,-1.170500554541026,1.3121451823858008,-0.056456869571037405,0.056456869571037405,-1.170500554541026,-1.2875506099951286,0,1,1,0,-1.2875506099951286,-1.170500554541026
2,1,3,16,50,44,1,3754.464,64,3778.807,LESS,-48,1644,1596,2,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-0.1256098877473213,0.8145644953821521,94,50,44,0,-1.3163718138003533,-1.170500554541026,-1.4046006654492311,-0.3993485337695917,0.49788009488745305,0.49788009488745305,-1.4046006654492311,-1.170500554541026,0,0,1,0,-1.170500554541026,-1.4046006654492311
3,1,4,7,57,50,0,2431.751,84,3064.179,LESS,-2462,3136,674,2,1,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.9032765647904656,-0.2646425785367606,107,57,50,0,-1.0570864565366473,-0.8973837584814532,-1.170500554541026,-0.3993485337695917,-2.436701993276573,2.436701993276573,-1.170500554541026,-0.8973837584814532,1,0,0,0,-0.8973837584814532,-1.170500554541026
4,1,5,18,42,50,0,2199.342,44,2850.845,LESS,-1130,1672,542,2,1,8.0,0.7499267685395902,8.0,-0.17460757394239454,-1.1544963402851085,-0.4542660545609781,92,42,50,1,-1.3562618687640005,-1.4826340357519663,-1.170500554541026,-0.3993485337695917,-0.8174545444636141,0.8174545444636141,-1.170500554541026,-1.4826340357519663,0,0,0,0,-1.4826340357519663,-1.170500554541026
5,1,6,51,108,110,0,3269.922,44,3745.039,LESS,-1490,2472,982,2,1,2.0,0.18748169213489754,2.0,-1.222253017596762,-1.1544963402851085,0.4192246491639493,218,108,110,1,1.156811593945765,1.092467184238291,1.170500554541026,-0.3993485337695917,-1.255088990088738,1.255088990088738,1.170500554541026,1.092467184238291,0,0,0,2,1.170500554541026,1.092467184238291
6,1,7,31,78,80,0,6606.698,74,2425.516,LESS,-1170,3474,2304,5,1,2.0,0.18748169213489754,2.0,-1.222253017596762,0.38883333852157215,3.1417141561717847,158,78,80,1,-0.03989005496364707,-0.07803337030273506,0.0,2.1678920404634967,-0.8660805939775168,0.8660805939775168,0.0,-0.07803337030273506,1,1,0,1,-0.07803337030273506,0.0
7,1,8,58,110,92,1,3642.146,74,3030.001,LESS,-1680,3044,1364,2,2,-18.0,-1.6873352292140782,18.0,1.571468165481551,0.38883333852157215,0.7229237689899384,202,110,92,0,0.8376911542365885,1.170500554541026,0.4682002218164104,-0.3993485337695917,-1.4860627252797758,1.4860627252797758,0.4682002218164104,1.170500554541026,1,0,0,2,1.170500554541026,0.4682002218164104
8,1,9,12,50,48,1,5213.48,54,2229.314,LESS,-472,2860,2388,6,1,-2.0,-0.18748169213489754,2.0,-1.222253017596762,-0.6400531140162148,2.0049817576006963,98,50,48,0,-1.2365917038730592,-1.170500554541026,-1.248533924843761,3.023638898541193,-0.017556029959915273,0.017556029959915273,-1.248533924843761,-1.170500554541026,0,1,1,0,-1.170500554541026,-1.248533924843761
9,1,10,54,110,101,1,5511.334,34,1727.761,LESS,752,2000,2752,5,2,-9.0,-0.8436676146070391,9.0,0.0,-1.6689395665540017,2.2480020830946192,211,110,101,0,1.0171964015730004,1.170500554541026,0.8193503881787182,2.1678920404634967,1.4704010851655065,1.4704010851655065,0.8193503881787182,1.170500554541026,0,1,1,2,1.170500554541026,0.8193503881787182
10,1,11,14,46,50,0,2007.957,74,1249.337,LESS,-772,1334,562,2,1,4.0,0.3749633842697951,4.0,-0.8730378697119728,0.38883333852157215,-0.6104178772481151,96,46,50,1,-1.2764817588367063,-1.3265672951464962,-1.170500554541026,-0.3993485337695917,-0.3822514013141853,0.3822514013141853,-1.170500554541026,-1.3265672951464962,1,0,0,0,-1.3265672951464962,-1.170500554541026
11,1,12,22,80,83,1,3124.521,64,1956.342,LESS,-918,2186,1268,4,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.1256098877473213,0.3005913645777361,163,80,83,1,0.05983508244547061,0.0,0.1170500554541026,1.3121451823858008,-0.5597364820399301,0.5597364820399301,0.1170500554541026,0.0,0,1,0,1,0.1170500554541026,0.0
