,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
2969,25,89,6868.522,0,88,80,0.6823816879378829,0.31761831206211716,6870.522
2970,25,90,8182.444,0,80,70,0.5887822334377951,0.4112177665622048,8185.4439999999995
2971,25,91,2063.279,1,80,93,0.5567603494013248,0.44323965059867526,2063.279
2972,25,92,3914.681,0,82,80,0.6314146047113075,0.3685853952886925,3917.6809999999996
2973,25,93,2949.97,0,50,41,0.613817213589569,0.386182786410431,2951.97
2974,25,94,1976.353,1,96,110,0.5001634372443925,0.49983656275560745,1979.353
2975,25,95,1498.183,1,80,85,0.36371487750505216,0.6362851224949478,1498.183
2976,25,96,4731.632000000001,0,60,50,0.6005873403013573,0.39941265969864265,4734.6320000000005
2977,25,97,2406.173,1,41,50,0.522936312455282,0.4770636875447179,2406.173
2978,25,98,3846.133,0,110,96,0.6077038647404494,0.39229613525955065,3849.133
2979,25,99,5041.701,1,72,80,0.4698111056117503,0.5301888943882497,5041.701
2980,25,100,3976.439,1,49,50,0.5571095571095571,0.4428904428904429,3978.4390000000003
2981,25,101,6041.11,1,43,50,0.7482902015683978,0.25170979843160224,6043.11
2982,25,102,10959.667,1,51,50,0.5991998077350182,0.40080019226498176,10961.667
2983,25,103,2929.594,0,112,110,0.6718508770314034,0.3281491229685966,2931.594
2984,25,104,1842.801,1,40,50,0.5569397784484892,0.44306022155151076,1845.8010000000004
2985,25,105,9067.473,0,50,51,0.4157048387849421,0.584295161215058,9070.473
2986,25,106,9167.467,0,85,80,0.453318335208099,0.5466816647919011,9170.466999999999
2987,25,107,12136.964,0,50,49,0.48919922776470287,0.5108007722352971,12138.964
2988,25,108,2698.169000000001,1,50,43,0.49490677193683624,0.5050932280631637,2698.169000000001
2989,25,109,4628.875,1,80,82,0.4969909593846984,0.5030090406153016,4631.875
2990,25,110,3754.417,1,50,60,0.5002107061063774,0.49978929389362253,3756.417
2991,25,111,4177.62,0,53,50,0.6980586751905675,0.3019413248094324,4179.62
2992,25,112,3395.043,0,122,110,0.5286908697536336,0.47130913024636645,3399.0429999999997
2993,25,113,4928.446,1,67,80,0.4123359225514284,0.5876640774485716,4930.446
2994,25,114,2868.349,0,80,67,0.6846916757551372,0.3153083242448628,2868.349
2995,25,115,9406.728,1,70,80,0.5196575419623747,0.4803424580376253,9410.728000000001
2996,25,116,7354.094,0,110,122,0.4332771503055003,0.5667228496944997,7358.094
2997,25,117,7369.732,1,110,115,0.5694600674915635,0.4305399325084364,7369.732
2998,25,118,4304.453,1,110,112,0.44861800141743446,0.5513819985825655,4306.4529999999995
2999,25,119,3459.006,0,110,103,0.6943085334148511,0.3056914665851489,3461.0060000000003
3000,26,0,3954.36,1,110,131,0.5104177886283943,0.48958221137160574,3954.36
3001,26,1,3430.104000000001,1,47,50,0.500758574870844,0.4992414251291561,3430.1040000000003
3002,26,2,4790.332,0,50,44,0.48584530454067043,0.5141546954593296,4792.332
3003,26,3,2293.717,0,57,50,0.6292907726344557,0.3707092273655443,2293.717
3004,26,4,1600.204,1,42,50,0.4805064615815009,0.5194935384184991,1600.204
3005,26,5,3382.276,1,108,110,0.42070745127645814,0.5792925487235419,3382.276
3006,26,6,5924.823,0,78,80,0.5109787867510235,0.48902121324897657,6149.823
3007,26,7,3778.703,1,110,92,0.5239604997941584,0.4760395002058416,3553.703
3008,26,8,5725.531999999997,0,50,48,0.6242990411806393,0.3757009588193607,5725.531999999999
3009,26,9,5110.1579999999985,1,110,101,0.4714695796601738,0.5285304203398262,5110.157999999999
3010,26,10,2845.064000000001,1,46,50,0.4531024011426582,0.5468975988573418,2845.0640000000003
3011,26,11,4896.907,0,80,83,0.5820812651508868,0.4179187348491132,4896.907
3012,26,12,3161.7340000000013,1,50,56,0.46551829837230274,0.5344817016276973,3161.7340000000004
3013,26,13,4104.913,1,50,47,0.5365848349482766,0.4634151650517234,4104.913
3014,26,14,3033.454,1,110,124,0.47209287354348617,0.5279071264565138,3033.454
3015,26,15,3098.95,0,91,80,0.5845975138265226,0.41540248617347736,3098.95
3016,26,16,3006.867,1,64,80,0.4463547166763436,0.5536452833236565,3006.867
3017,26,17,2611.25,1,83,80,0.5293560606060606,0.4706439393939394,2760.25
3018,26,18,5021.21,0,101,110,0.4914894501565574,0.5085105498434427,4872.21
3019,26,19,5364.196999999999,0,56,50,0.43622673055838906,0.5637732694416109,5364.196999999999
3020,26,20,15268.943,0,50,42,0.8252083204154497,0.1747916795845503,15268.943000000001
3021,26,21,3485.132,0,110,117,0.5017325017325017,0.4982674982674983,3701.132
3022,26,22,7177.329000000002,0,77,80,0.5704843141302472,0.4295156858697527,6961.329000000001
3023,26,23,3908.625,1,80,91,0.5831823510604285,0.4168176489395716,3908.625
3024,26,24,2896.952,1,44,50,0.47154054573858933,0.5284594542614106,2896.952
3025,26,25,7720.648,0,50,57,0.46955430006277465,0.5304456999372253,7917.648
3026,26,26,2694.369,0,50,46,0.6131929242334633,0.38680707576653667,2497.369
3027,26,27,5572.055,1,110,108,0.3137938016566766,0.6862061983433234,5572.055
3028,26,28,10583.331,0,133,110,0.49935410561752225,0.5006458943824778,10583.331
3029,26,29,9587.822,0,131,110,0.4998185414754348,0.5001814585245652,9587.822
3030,26,30,3651.797,0,126,110,0.6360685531920066,0.3639314468079934,3651.797
3031,26,31,4992.643,1,110,133,0.49520503444958364,0.5047949655504164,4992.643
3032,26,32,4595.107,0,110,126,0.40827678614906115,0.5917232138509388,4595.107
3033,26,33,4694.762,1,48,50,0.4382728822456163,0.5617271177543838,4694.762
3034,26,34,7557.36,1,80,77,0.45509499136442144,0.5449050086355786,7736.36
3035,26,35,2468.382,0,117,110,0.5474761311131127,0.4525238688868874,2289.382
3036,26,36,3474.492,0,80,64,0.6479354163710696,0.35206458362893056,3474.492
3037,26,37,2846.675,0,80,78,0.6291934769706162,0.37080652302938377,2846.675
3038,26,38,2255.533,0,124,110,0.5748440733408434,0.4251559266591566,2255.533
3039,26,39,3640.418,0,92,110,0.5516181893982754,0.4483818106017246,3640.4179999999997
3040,26,40,6962.221,0,128,110,0.5905155711468306,0.4094844288531694,6962.221
3041,26,41,3006.345,1,50,58,0.5182984417505636,0.4817015582494364,3006.345
3042,26,42,4687.366,1,54,50,0.5128625063601349,0.4871374936398652,4689.366
3043,26,43,2758.795,0,80,69,0.4219799007170036,0.5780200992829964,2760.795
3044,26,44,2739.147,1,105,110,0.5207431197186208,0.4792568802813793,2739.147
3045,26,45,3927.039,0,55,50,0.523409198681184,0.4765908013188161,3927.039
3046,26,46,4294.75,0,96,80,0.5199515591886165,0.4800484408113836,4294.75
3047,26,47,2454.979,1,80,75,0.47138796716868436,0.5286120328313156,2454.979
3048,26,48,2496.827,1,110,128,0.4171666680370274,0.5828333319629726,2496.827
3049,26,49,6324.076,1,59,50,0.4887644075702919,0.5112355924297081,6324.076
3050,26,50,11780.841,1,110,119,0.3437317933379719,0.6562682066620281,11780.841
3051,26,51,9034.696,0,52,50,0.49070803121020296,0.509291968789797,9034.696
3052,26,52,2735.087,0,58,50,0.5807106321894776,0.41928936781052234,2735.087
3053,26,53,4886.065,0,119,110,0.5132904646375767,0.4867095353624233,4886.065
3054,26,54,8591.544,1,74,80,0.4331570537476758,0.5668429462523241,8591.544
3055,26,55,5016.858,1,86,80,0.5043445864691191,0.495655413530881,5016.858
3056,26,56,3983.471,0,66,80,0.5031451921429146,0.4968548078570853,3983.4709999999995
3057,26,57,3944.317,1,50,59,0.5823711964549089,0.4176288035450912,3944.317
3058,26,58,3322.85,1,94,110,0.46388107547495955,0.5361189245250404,3322.85
3059,26,59,5648.852,0,110,87,0.5293282633042815,0.47067173669571843,5648.852
3060,26,60,3192.225,1,75,80,0.4693579553900095,0.5306420446099904,3192.225
3061,26,61,5584.85,1,50,45,0.5213327499371607,0.4786672500628393,5584.85
3062,26,62,3800.955,0,89,110,0.6533289999458326,0.34667100005416734,3800.955
3063,26,63,2762.286,1,80,94,0.5314223397190766,0.46857766028092335,2762.2859999999996
3064,26,64,2369.886,0,110,98,0.6039940033377649,0.3960059966622352,2369.886
3065,26,65,4778.094,0,94,80,0.5370063871483358,0.4629936128516642,4778.094
3066,26,66,3005.013,0,110,94,0.5550729858419425,0.4449270141580574,3005.013
3067,26,67,3246.13,0,80,66,0.6025054598199815,0.3974945401800185,3246.13
3068,26,68,2716.2090000000007,1,50,54,0.5493448197295067,0.45065518027049334,2716.2090000000003
3069,26,69,5576.069,0,98,110,0.5980219401522816,0.40197805984771845,5576.069
3070,26,70,2473.1420000000007,1,50,52,0.4808491074403267,0.5191508925596733,2473.1420000000003
3071,26,71,3912.157,0,110,89,0.5146828611220887,0.4853171388779112,3912.157
3072,26,72,3462.278,1,87,110,0.4719112858357633,0.5280887141642367,3462.278
3073,26,73,6806.876,0,110,105,0.6068175191510793,0.3931824808489207,6806.876
3074,26,74,3689.885,1,80,96,0.472772253387215,0.5272277466127849,3689.885
3075,26,75,4854.366,1,80,86,0.6072126873777971,0.3927873126222029,5149.366
3076,26,76,2165.553,1,50,55,0.4654258513103179,0.5345741486896821,1873.5529999999999
3077,26,77,2967.995,0,80,74,0.3623035612459869,0.637696438754013,2967.995
3078,26,78,2533.616,1,45,50,0.5468501075800049,0.4531498924199952,2536.616
3079,26,79,2814.158,0,69,80,0.6083774138568205,0.39162258614317946,2814.158
3080,26,80,2681.53,1,50,53,0.5034376526280196,0.49656234737198035,2681.53
3081,26,81,6612.498000000001,0,50,40,0.7044165813604227,0.29558341863957727,6612.4980000000005
3082,26,82,2543.025,1,80,88,0.4857771941430278,0.5142228058569722,2543.025
3083,26,83,3110.467,1,115,110,0.39908640997758404,0.600913590022416,3110.467
3084,26,84,2827.555,1,103,110,0.48604379465234804,0.513956205347652,2827.555
3085,26,85,2676.807,1,90,80,0.43481577843685304,0.565184221563147,2676.8070000000002
3086,26,86,4946.576,0,80,72,0.5557017990736549,0.44429820092634503,4946.576
3087,26,87,3069.226,0,93,80,0.5551310400774595,0.4448689599225405,3069.2259999999997
3088,26,88,2909.776,1,80,90,0.48277228496401536,0.5172277150359846,2909.776
3089,26,89,2467.004,0,88,80,0.5896316526684487,0.41036834733155125,2467.004
3090,26,90,2153.84,0,80,70,0.5610351935262234,0.4389648064737766,2153.84
3091,26,91,2562.301,1,80,93,0.4451427408814761,0.5548572591185239,2562.301
3092,26,92,2594.663,0,82,80,0.5517329484125526,0.44826705158744734,2594.663
3093,26,93,4674.205,0,50,41,0.40789664519625246,0.5921033548037475,4674.205
3094,26,94,4044.829,1,96,110,0.42093501938605105,0.579064980613949,4044.8289999999997
3095,26,95,3204.199,1,80,85,0.4496392456258677,0.5503607543741323,3204.199
3096,26,96,3188.273,1,60,50,0.41565897076853353,0.5843410292314665,3188.2729999999997
3097,26,97,1857.293,1,41,50,0.39593003903720303,0.6040699609627969,1857.2930000000001
3098,26,98,2550.861,0,110,96,0.5269537295819612,0.47304627041803887,2550.861
3099,26,99,3109.831,1,72,80,0.5296611963231218,0.4703388036768782,3109.8309999999997
3100,26,100,3238.687,1,49,50,0.5180622637487077,0.48193773625129227,3238.687
3101,26,101,3525.751,1,43,50,0.5122768826697865,0.48772311733021345,3525.7509999999997
3102,26,102,3750.855,1,51,50,0.4658203590049223,0.5341796409950778,3750.855
3103,26,103,3371.85,1,112,110,0.3630306521163815,0.6369693478836185,3371.85
3104,26,104,3067.5440000000012,1,40,50,0.4871218060147471,0.5128781939852529,3067.5440000000003
3105,26,105,4316.018,1,50,51,0.5028254367974647,0.49717456320253534,4316.018
3106,26,106,5624.833000000001,1,85,80,0.5060794772643702,0.49392052273562975,5624.8330000000005
3107,26,107,5768.844,1,50,49,0.40768711064251634,0.5923128893574837,5768.844
3108,26,108,4310.734,0,50,43,0.52645765808775,0.47354234191225003,4310.734
3109,26,109,3845.923,1,80,82,0.45821585188019853,0.5417841481198015,3845.923
3110,26,110,5282.875,1,50,60,0.4373723364014626,0.5626276635985373,5282.875
3111,26,111,3154.436,1,53,50,0.45163348630089967,0.5483665136991003,3154.4359999999997
3112,26,112,3155.11,0,122,110,0.45942427657745,0.54057572342255,3155.11
3113,26,113,3158.929,1,67,80,0.4856777346101711,0.514322265389829,3158.929
3114,26,114,3323.891,1,80,67,0.19843901461049865,0.8015609853895014,3323.891
3115,26,115,4285.535,1,70,80,0.45803833151159,0.54196166848841,4285.535
3116,26,116,3362.2340000000013,1,110,122,0.457125984598579,0.542874015401421,3362.2340000000004
3117,26,117,5032.0920000000015,1,110,115,0.4765217391304348,0.5234782608695652,5042.092000000001
3118,26,118,2523.751,1,110,112,0.5322722894988405,0.46772771050115947,2513.751
3119,26,119,5720.895,1,110,103,0.38757383574649257,0.6124261642535074,5720.895
3120,27,0,1634.2720000000006,1,110,131,0.5319471470544459,0.46805285294555404,1634.2720000000004
3121,27,1,3381.251,1,47,50,0.48090193570970047,0.5190980642902996,3381.2509999999997
3122,27,2,5654.203,0,50,44,0.8179071996974935,0.1820928003025065,5654.203
3123,27,3,2911.667,0,57,50,0.6686982363849053,0.33130176361509467,2911.667
3124,27,4,5072.245,0,42,50,0.528545390795186,0.4714546092048139,5072.245
3125,27,5,5156.361,0,108,110,0.5530781240010559,0.446921875998944,5156.361
3126,27,6,6440.121,0,78,80,0.5005652375942612,0.4994347624057388,6440.121
3127,27,7,4220.8809999999985,0,110,92,0.4456600230457606,0.5543399769542394,4220.880999999999
3128,27,8,4035.792,0,50,48,0.4856716119852555,0.5143283880147445,4035.7919999999995
3129,27,9,3726.873,0,110,101,0.6021123302366927,0.3978876697633072,3726.873
3130,27,10,3927.085,0,46,50,0.4988556090560283,0.5011443909439717,3927.085
3131,27,11,6430.405,0,80,83,0.5169176106408857,0.48308238935911435,6430.405
3132,27,12,3712.042,0,50,56,0.7384908991990431,0.2615091008009569,3712.042
3133,27,13,7043.878000000002,1,50,47,0.4547477518497114,0.5452522481502886,7043.878000000001
3134,27,14,3192.733,1,110,124,0.6059867539199769,0.39401324608002314,3192.7329999999997
3135,27,15,7772.035,1,91,80,0.6339968391625022,0.3660031608374978,7772.035
3136,27,16,4538.813,1,64,80,0.5878774724192948,0.4121225275807052,4538.813
3137,27,17,4973.142,1,83,80,0.568850697473708,0.431149302526292,4973.142
3138,27,18,7627.573,1,101,110,0.4903639641796008,0.5096360358203992,7627.573
3139,27,19,8058.478,1,56,50,0.5044653927999803,0.4955346072000198,8058.478
3140,27,20,4196.297000000001,0,50,42,0.4575439572527403,0.5424560427472597,4196.2970000000005
3141,27,21,8401.134,1,110,117,0.5427816900982996,0.4572183099017005,8401.134
3142,27,22,7273.249,0,77,80,0.5659353674643467,0.43406463253565336,7273.249
3143,27,23,5805.11,1,80,91,0.6143859649122807,0.3856140350877193,6005.11
3144,27,24,6627.435,1,44,50,0.4434117186716007,0.5565882813283993,6427.435
3145,27,25,5796.05,0,50,57,0.5228360810966275,0.4771639189033725,5796.05
3146,27,26,5306.809,0,50,46,0.48380102098352773,0.5161989790164723,5306.809
3147,27,27,6284.7469999999985,0,110,108,0.49188449098807524,0.5081155090119247,6284.746999999999
3148,27,28,5995.246,1,133,110,0.3701701753570297,0.6298298246429703,5995.246
3149,27,29,6570.651,1,131,110,0.48767818148267067,0.5123218185173293,6570.651
3150,27,30,3542.327,0,126,110,0.5472574917302652,0.45274250826973483,3542.327
3151,27,31,4593.874,0,110,133,0.5897897819297209,0.4102102180702791,4593.874
3152,27,32,8201.263,1,110,126,0.4866784914409666,0.5133215085590335,8201.263
3153,27,33,2960.969,1,48,50,0.5006978953028928,0.49930210469710723,2960.969
3154,27,34,5422.187,0,80,77,0.4504131208494341,0.5495868791505659,5422.187
3155,27,35,6118.182,0,117,110,0.516312790250325,0.483687209749675,6118.182
3156,27,36,4753.687,1,80,64,0.5435638832292202,0.4564361167707798,4753.687
3157,27,37,6103.596,1,80,78,0.5617333797093903,0.4382666202906097,6103.596
3158,27,38,3166.2,1,124,110,0.4212684346273395,0.5787315653726605,3166.2
3159,27,39,2077.775,1,92,110,0.5776843625485164,0.42231563745148365,2077.775
3160,27,40,2793.1490000000013,0,128,110,0.6194878113276071,0.3805121886723929,2793.1490000000003
3161,27,41,1761.971,1,50,58,0.5425886466367107,0.45741135336328925,1761.971
3162,27,42,2598.195,0,54,50,0.5772995043194464,0.4227004956805536,2598.195
3163,27,43,1883.892,1,80,69,0.5857406018189127,0.41425939818108737,1883.8919999999998
3164,27,44,3591.9190000000012,1,105,110,0.563869657017823,0.43613034298217696,3591.9190000000003
3165,27,45,2259.483,0,55,50,0.5008247757618697,0.4991752242381303,2259.4829999999997
3166,27,46,1895.624,0,96,80,0.6257371351208273,0.37426286487917276,1895.624
3167,27,47,2325.33,0,80,75,0.5395129779832492,0.4604870220167508,2325.33
3168,27,48,1899.811,1,110,128,0.5102124323644,0.4897875676356,1899.8110000000001
3169,27,49,2326.667,0,59,50,0.6614692715850713,0.33853072841492876,2326.667
3170,27,50,1969.001,1,110,119,0.4013301544733068,0.5986698455266932,1969.0010000000002
3171,27,51,2065.614,0,52,50,0.6113802045619589,0.3886197954380412,2065.614
3172,27,52,2554.223,0,58,50,0.5778236098207995,0.4221763901792005,2554.223
3173,27,53,2516.719,0,119,110,0.6856669390076392,0.3143330609923608,2516.719
3174,27,54,1687.995,1,74,80,0.5922288470969991,0.4077711529030009,1687.995
3175,27,55,4735.542,0,86,80,0.5535774501788518,0.4464225498211481,4735.542
3176,27,56,1879.412,0,66,80,0.6115806433075877,0.3884193566924123,1879.412
3177,27,57,1839.355,1,50,59,0.5352317454984635,0.46476825450153647,1839.355
3178,27,58,1714.704,1,94,110,0.5761006289308176,0.4238993710691824,1765.704
3179,27,59,2315.388,0,110,87,0.6590690288060174,0.3409309711939827,2264.388
3180,27,60,3015.833,1,75,80,0.5421180248182305,0.4578819751817695,3015.833
3181,27,61,2288.812,0,50,45,0.4873894206512937,0.5126105793487062,2288.812
3182,27,62,1425.4879999999994,1,89,110,0.45510229783726236,0.5448977021627376,1425.4879999999998
3183,27,63,3827.167,1,80,94,0.597939033850329,0.4020609661496711,3827.167
3184,27,64,3103.408,0,110,98,0.552835738504293,0.447164261495707,3103.408
3185,27,65,3757.802,0,94,80,0.6622991039207926,0.33770089607920734,3757.802
3186,27,66,4216.771,1,110,94,0.5920746848280982,0.4079253151719018,4216.771
3187,27,67,2605.559,0,80,66,0.5606902166414767,0.43930978335852333,2605.5589999999997
3188,27,68,3330.238,0,50,54,0.5760138993166086,0.4239861006833913,3330.238
3189,27,69,3604.612,1,98,110,0.5104137055574672,0.4895862944425327,3604.612
3190,27,70,4480.564,1,50,52,0.46644189640659295,0.533558103593407,4480.564
3191,27,71,2731.316,0,110,89,0.6826584241303294,0.31734157586967054,2731.316
3192,27,72,3602.432,1,87,110,0.39656662432109824,0.6034333756789018,3602.4320000000002
3193,27,73,3767.766,1,110,105,0.65167707785316,0.34832292214684,3767.7659999999996
3194,27,74,5021.5909999999985,1,80,96,0.5848347749483195,0.4151652250516805,5021.590999999999
3195,27,75,5970.427,1,80,86,0.4678761281693089,0.5321238718306911,5970.427
3196,27,76,3998.942,1,50,55,0.517612444492876,0.482387555507124,3998.942
3197,27,77,4672.95,0,80,74,0.5421116858713377,0.4578883141286623,4672.95
3198,27,78,4111.8420000000015,1,45,50,0.5047250486769913,0.49527495132300875,4111.842000000001
3199,27,79,3268.259,1,69,80,0.4825929936718841,0.5174070063281159,3268.259
3200,27,80,2048.961,1,50,53,0.5354950990907873,0.46450490090921276,2048.9610000000002
3201,27,81,2841.402,0,50,40,0.632269361267559,0.36773063873244105,2841.402
3202,27,82,4139.177,1,80,88,0.5649636868087741,0.4350363131912259,4139.177
3203,27,83,4477.379,0,115,110,0.45717638315676523,0.5428236168432348,4477.379
3204,27,84,2071.375,0,103,110,0.5746098328295601,0.4253901671704398,2071.375
3205,27,85,4195.264,0,90,80,0.5966521647779515,0.40334783522204853,4195.264
3206,27,86,2468.563,0,80,72,0.6234526128182122,0.3765473871817878,2468.563
3207,27,87,2853.293,0,93,80,0.5455391306284355,0.4544608693715645,2853.2929999999997
3208,27,88,3875.861,1,80,90,0.4493325914960583,0.5506674085039417,3876.861
3209,27,89,3800.704,0,88,80,0.4986343755371775,0.5013656244628225,3800.704
3210,27,90,2758.2,0,80,70,0.47505611469118814,0.5249438853088119,2762.2
3211,27,91,4489.419,1,80,93,0.5871501647768707,0.4128498352231294,4489.419
3212,27,92,4576.46,0,82,80,0.5966017555538901,0.40339824444610994,4576.46
3213,27,93,2232.776,0,50,41,0.6383799421407907,0.3616200578592093,2232.776
3214,27,94,3329.848,1,96,110,0.41555650845808056,0.5844434915419194,3329.848
3215,27,95,4914.487,1,80,85,0.5872852738217589,0.41271472617824106,4914.487
3216,27,96,4604.038,1,60,50,0.46751732225543224,0.5324826777445678,4604.038
3217,27,97,2672.665,0,41,50,0.44817596967723017,0.5518240303227698,2672.665
3218,27,98,4926.926,1,110,96,0.5522750710733305,0.4477249289266695,4926.9259999999995
3219,27,99,4475.167,1,72,80,0.48930447209294875,0.5106955279070513,4475.167
3220,27,100,3143.668,0,49,50,0.5303403944372851,0.46965960556271497,3143.6679999999997
3221,27,101,6849.225,0,43,50,0.5150519456230358,0.4849480543769642,6849.225
3222,27,102,2395.993,0,51,50,0.5809592293729731,0.41904077062702694,2395.993
3223,27,103,3890.698,0,112,110,0.6949439672459634,0.3050560327540366,3890.698
3224,27,104,5010.068,1,40,50,0.4702205903416936,0.5297794096583064,5010.068
3225,27,105,3374.686,0,50,51,0.5307049942706644,0.4692950057293355,3374.6859999999997
3226,27,106,2589.66,0,85,80,0.5795823594300834,0.42041764056991665,2592.66
3227,27,107,3277.458,0,50,49,0.5316531595848721,0.46834684041512786,3277.458
3228,27,108,4888.513,1,50,43,0.563949017209442,0.43605098279055793,4890.513
3229,27,109,3538.1740000000004,1,80,82,0.4613852753638921,0.5386147246361078,3538.1740000000004
3230,27,110,2017.232,1,50,60,0.6706165241522642,0.3293834758477358,2017.232
3231,27,111,7481.734,0,53,50,0.49789333507979133,0.5021066649202087,7481.734
3232,27,112,3836.637,0,122,110,0.6456418521014666,0.35435814789853337,3836.637
3233,27,113,2667.166,1,67,80,0.7441220751450437,0.25587792485495636,2667.1659999999997
3234,27,114,4229.895,0,80,67,0.6577734569759597,0.3422265430240403,4229.895
3235,27,115,4699.266,1,70,80,0.44446656144080327,0.5555334385591968,4702.266
3236,27,116,1650.606,1,110,122,0.48035821345659685,0.5196417865434031,1650.6060000000002
3237,27,117,3467.038,1,110,115,0.5989332274844981,0.4010667725155019,3467.038
3238,27,118,2262.936,1,110,112,0.6084783720143154,0.3915216279856846,2262.936
3239,27,119,6140.96,0,110,103,0.6101364522417154,0.3898635477582846,6140.96
3240,28,0,2420.685,1,110,131,0.4527729992916597,0.5472270007083403,2420.685
3241,28,1,3499.168,1,47,50,0.5526352536323639,0.4473647463676361,3499.1679999999997
3242,28,2,2986.17,0,50,44,0.49596524775817646,0.5040347522418236,2986.17
3243,28,3,5100.094,0,57,50,0.45792058815218184,0.5420794118478182,5100.094
3244,28,4,1725.954,1,42,50,0.5053015533909847,0.4946984466090153,1725.954
3245,28,5,2108.725,1,108,110,0.46979530703944083,0.5302046929605592,2246.725
3246,28,6,1724.844,1,78,80,0.4730023826237039,0.526997617376296,1589.844
3247,28,7,2432.793,0,110,92,0.48764317154924863,0.5123568284507514,2432.7929999999997
3248,28,8,1830.792,1,50,48,0.5103020145225399,0.48969798547746013,1830.7920000000001
3249,28,9,1901.438,0,110,101,0.7102993686798399,0.2897006313201601,1901.438
3250,28,10,1768.948,1,46,50,0.4732509787414201,0.5267490212585799,1768.9479999999999
3251,28,11,1780.24,0,80,83,0.7341409284261143,0.2658590715738857,1780.24
3252,28,12,1923.951,0,50,56,0.7791844971331559,0.2208155028668442,1923.951
3253,28,13,1376.2120000000002,0,50,47,0.5791648890011116,0.4208351109988884,1378.2120000000002
3254,28,14,1570.3429999999994,1,110,124,0.43444207427588993,0.56555792572411,1570.3429999999998
3255,28,15,1976.101,1,91,80,0.5295112250362535,0.4704887749637466,1976.101
3256,28,16,2043.473,1,64,80,0.35640924054600626,0.6435907594539938,2043.473
3257,28,17,2049.897,1,83,80,0.4748777243945985,0.5251222756054015,2049.897
3258,28,18,1996.728,1,101,110,0.4691653493239603,0.5308346506760396,1996.728
3259,28,19,2073.991,1,56,50,0.35399326992617086,0.6460067300738291,2073.991
3260,28,20,2177.599,1,50,42,0.39933768832245503,0.6006623116775449,2177.599
3261,28,21,1628.771,0,110,117,0.7006967115436844,0.29930328845631554,1628.7710000000002
3262,28,22,1985.741,1,77,80,0.5330005264637275,0.46699947353627247,1988.741
3263,28,23,2123.308,1,80,91,0.3907354330382898,0.6092645669617103,2123.308
3264,28,24,1968.519,1,44,50,0.4738362684255353,0.5261637315744647,1968.5190000000002
3265,28,25,2070.932,1,50,57,0.4619862500363548,0.5380137499636451,2070.9320000000002
3266,28,26,2660.077,0,50,46,0.5410103343288571,0.4589896656711429,2660.077
3267,28,27,2584.98,0,110,108,0.5532292158669444,0.4467707841330556,2584.98
3268,28,28,2274.049,0,133,110,0.5710572904941233,0.42894270950587665,2274.049
3269,28,29,1861.168,0,131,110,0.653760769058433,0.34623923094156706,1861.168
3270,28,30,2473.36,0,126,110,0.5364163530342922,0.4635836469657077,2476.36
3271,28,31,1736.281,1,110,133,0.4841080883422518,0.5158919116577482,1739.281
3272,28,32,1742.155,1,110,126,0.494993155902414,0.505006844097586,1742.155
3273,28,33,2913.099,0,48,50,0.6498217117435009,0.35017828825649905,2913.099
3274,28,34,2627.482,0,80,77,0.48982733962825065,0.5101726603717494,2630.482
3275,28,35,1826.294,0,117,110,0.7074740383209009,0.29252596167909906,1826.2939999999999
3276,28,36,1354.626,0,80,64,0.6735352911566661,0.32646470884333395,1354.626
3277,28,37,1646.504,0,80,78,0.7150192554557124,0.28498074454428757,1758.504
3278,28,38,2885.32,0,124,110,0.43162171507607194,0.5683782849239281,2776.32
3279,28,39,1566.876,1,92,110,0.46152592566186,0.53847407433814,1570.876
3280,28,40,4468.678,0,128,110,0.5771244368458425,0.42287556315415753,4468.678
3281,28,41,1771.2379999999994,0,50,58,0.6838287644281974,0.31617123557180266,1771.2379999999998
3282,28,42,2045.798,1,54,50,0.40472936918667507,0.5952706308133249,2045.7979999999998
3283,28,43,2012.281,1,80,69,0.4426178681347354,0.5573821318652645,2012.281
3284,28,44,5198.2,1,105,110,0.505557478558517,0.494442521441483,5200.2
3285,28,45,4256.2170000000015,0,55,50,0.4789659275368212,0.5210340724631788,4256.217000000001
3286,28,46,1661.0929999999994,1,96,80,0.49937112889724317,0.5006288711027568,1664.0929999999998
3287,28,47,2058.237,1,80,75,0.3588569080200586,0.6411430919799413,2058.237
3288,28,48,2207.346,0,110,128,0.565875263301175,0.43412473669882506,2211.346
3289,28,49,2443.773,0,59,50,0.5463255353060212,0.4536744646939787,2443.7729999999997
3290,28,50,4032.071,1,110,119,0.5322967711056789,0.4677032288943212,4032.071
3291,28,51,5208.3409999999985,0,52,50,0.5817817165155348,0.41821828348446527,5208.340999999999
3292,28,52,5404.922,0,58,50,0.31250171103401975,0.6874982889659803,5404.922
3293,28,53,2616.782,0,119,110,0.5654468374992649,0.43455316250073506,2618.782
3294,28,54,3760.149,1,74,80,0.5426306532109145,0.4573693467890855,3763.1490000000003
3295,28,55,3205.041,1,86,80,0.5715152189877838,0.42848478101221615,3205.0409999999997
3296,28,56,4463.401,1,66,80,0.4981639579607832,0.5018360420392168,4466.401
3297,28,57,1761.095,1,50,59,0.5138690768222927,0.4861309231777074,1763.095
3298,28,58,2115.848,1,94,110,0.4660070099553465,0.5339929900446535,2115.848
3299,28,59,1370.259,0,110,87,0.5992010254623945,0.4007989745376055,1372.259
