,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
88,15,88,0,3821.367,53,43,0.617714513,0.38228548700000003
90,15,90,1,2452.173,53,63,0.365308752,0.634691248
92,15,92,0,3737.865,51,53,0.648115641,0.351884359
94,15,94,1,1545.585,37,23,0.423721865,0.576278135
96,15,96,1,2344.205,73,83,0.552146063,0.44785393700000004
98,15,98,0,5484.384,23,37,0.5177151289999999,0.482284871
100,15,100,0,2323.862,84,83,0.6568319420000001,0.34316805799999994
102,15,102,0,2496.636,82,83,0.7359358420000001,0.264064158
104,15,104,0,1751.451,93,83,0.639105247,0.36089475299999996
106,15,106,1,6900.505999999999,48,53,0.520037503,0.47996249700000004
108,15,108,1,5994.553000000001,83,90,0.538186892,0.46181310799999997
110,15,110,0,2893.133,83,73,0.625302738,0.37469726200000003
112,15,112,0,5605.866,11,23,0.518970797,0.48102920299999996
114,15,114,1,2435.599,53,66,0.507358191,0.492641809
116,15,116,0,2563.388,23,11,0.715907746,0.284092254
118,15,118,1,4074.4429999999998,23,21,0.573461391,0.42653860899999996
0,16,0,1,5036.814,23,2,0.624523058,0.37547694200000004
2,16,2,0,2896.882,83,89,0.621999768,0.37800023200000005
4,16,4,1,3747.9570000000003,91,83,0.397602144,0.6023978560000001
6,16,6,1,8817.116,55,53,0.409000531,0.590999469
8,16,8,1,6962.203,83,85,0.381172506,0.618827494
10,16,10,0,1864.7620000000002,87,83,0.627852772,0.372147228
12,16,12,0,7938.654,83,77,0.548364792,0.45163520799999995
14,16,14,0,8362.72,23,9,0.560675867,0.43932413299999995
16,16,16,0,6348.423000000001,69,53,0.471444139,0.528555861
18,16,18,0,3135.347,32,23,0.576058982,0.42394101799999995
20,16,20,0,4110.928,83,91,0.557682738,0.44231726200000004
22,16,22,1,8227.724,56,53,0.53960587,0.46039413
24,16,24,0,2868.9770000000003,89,83,0.521216662,0.47878333799999995
26,16,26,0,3626.132,83,87,0.634342187,0.36565781299999994
28,16,28,1,1653.6470000000002,0,23,0.40544906700000005,0.594550933
30,16,30,1,5596.932,7,23,0.465897991,0.5341020089999999
32,16,32,0,2338.83,23,7,0.6286579210000001,0.371342079
34,16,34,1,1584.104,53,56,0.425906931,0.574093069
36,16,36,0,5000.792,53,69,0.56267369,0.43732631
38,16,38,1,4521.86,9,23,0.344287465,0.655712535
40,16,40,1,2803.514,5,23,0.482854954,0.517145046
42,16,42,1,1861.787,79,83,0.45163244799999996,0.548367552
44,16,44,1,2691.067,28,23,0.50405791,0.49594209
46,16,46,1,1489.775,37,53,0.304816336,0.6951836640000001
48,16,48,0,1626.11,23,5,0.6476814120000001,0.352318588
50,16,50,0,1714.624,23,14,0.689554028,0.310445972
52,16,52,1,1902.783,75,83,0.432910037,0.5670899629999999
54,16,54,0,1659.011,59,53,0.611533475,0.388466525
56,16,56,0,1791.695,67,53,0.611883985,0.388116015
58,16,58,0,1758.39,39,23,0.6075285570000001,0.392471443
60,16,60,0,2101.854,58,53,0.6791309520000001,0.320869048
62,16,62,0,1732.851,44,23,0.7103436670000001,0.289656333
64,16,64,0,1734.6779999999999,23,35,0.687848265,0.312151735
66,16,66,1,2332.303,23,39,0.496430043,0.5035699570000001
68,16,68,0,4090.687,83,79,0.7848222579999999,0.215177742
70,16,70,0,2587.4210000000003,83,81,0.742335647,0.257664353
72,16,72,0,3422.2540000000004,46,23,0.624677927,0.375322073
74,16,74,0,1962.005,53,37,0.728267909,0.271732091
76,16,76,0,1656.122,83,78,0.691151418,0.308848582
78,16,78,0,2959.1079999999997,88,83,0.51534996,0.48465004
80,16,80,0,3733.765,83,80,0.671074506,0.328925494
82,16,82,0,1660.7910000000002,53,45,0.635792234,0.364207766
84,16,84,0,1638.734,30,23,0.706384696,0.29361530399999997
86,16,86,1,3319.275,53,61,0.446183515,0.553816485
88,16,88,0,2007.16,53,43,0.671570612,0.328429388
90,16,90,1,2922.13,53,63,0.486721917,0.513278083
92,16,92,1,2210.489,51,53,0.531444016,0.468555984
94,16,94,0,1541.849,37,23,0.6214179089999999,0.378582091
96,16,96,1,2385.439,73,83,0.475694213,0.5243057870000001
98,16,98,0,3381.522,23,37,0.588847504,0.41115249600000003
100,16,100,0,3439.893,84,83,0.585834814,0.414165186
102,16,102,0,4233.2390000000005,82,83,0.50152066,0.49847934
104,16,104,0,1839.566,93,83,0.7224904809999999,0.277509519
106,16,106,0,1821.8970000000002,48,53,0.61450757,0.38549243
108,16,108,1,2725.795,83,90,0.612090425,0.387909575
110,16,110,0,1413.255,83,73,0.6686798389999999,0.331320161
112,16,112,1,3921.2790000000005,11,23,0.464136499,0.535863501
114,16,114,0,2444.9539999999997,53,66,0.667890415,0.332109585
116,16,116,0,1944.174,23,11,0.676158235,0.323841765
118,16,118,0,2324.459,23,21,0.565421569,0.434578431
0,17,0,0,2444.521,23,2,0.5068897729999999,0.493110227
2,17,2,0,6612.573,83,89,0.6845088229999999,0.315491177
4,17,4,0,2945.7709999999997,91,83,0.544175275,0.455824725
6,17,6,0,3348.937,55,53,0.500622955,0.499377045
8,17,8,0,4471.189,83,85,0.588239699,0.411760301
10,17,10,0,2703.865,87,83,0.537301381,0.462698619
12,17,12,0,8974.254,83,77,0.585355135,0.414644865
14,17,14,0,3614.821,23,9,0.474907565,0.525092435
16,17,16,0,2827.265,69,53,0.521081235,0.478918765
18,17,18,1,4749.154,32,23,0.483383258,0.5166167420000001
20,17,20,1,6227.031,83,91,0.47417619899999996,0.525823801
22,17,22,0,8515.495,56,53,0.545715875,0.454284125
24,17,24,0,13318.478000000001,89,83,0.55913458,0.44086542
26,17,26,1,10870.698999999999,83,87,0.448393537,0.5516064629999999
28,17,28,1,7656.267,0,23,0.605958339,0.394041661
30,17,30,1,4033.8520000000003,7,23,0.508403257,0.49159674299999995
32,17,32,0,13434.458,23,7,0.549027691,0.45097230899999996
34,17,34,1,8542.576,53,56,0.448790271,0.551209729
36,17,36,1,2079.317,53,69,0.854579291,0.145420709
38,17,38,1,4904.169,9,23,0.392209154,0.607790846
40,17,40,1,5271.764,5,23,0.42431040600000003,0.575689594
42,17,42,1,12920.204,79,83,0.48578760299999996,0.514212397
44,17,44,0,4053.583,28,23,0.493740664,0.5062593360000001
46,17,46,1,12553.764,37,53,0.48538088,0.51461912
48,17,48,0,8922.804,23,5,0.457963446,0.542036554
50,17,50,1,5706.84,23,14,0.5492686920000001,0.450731308
52,17,52,0,16282.19,75,83,0.368686785,0.631313215
54,17,54,1,8323.117,59,53,0.46808875899999997,0.531911241
56,17,56,0,3566.353,67,53,0.537470875,0.462529125
58,17,58,0,4023.027,39,23,0.616094933,0.38390506700000004
60,17,60,0,14257.749,58,53,0.526681463,0.47331853700000004
62,17,62,0,2468.377,44,23,0.46892020100000004,0.531079799
64,17,64,0,9190.952,23,35,0.48020789399999997,0.519792106
66,17,66,0,7210.0419999999995,23,39,0.576687968,0.423312032
68,17,68,0,3443.1259999999997,83,79,0.560091013,0.43990898700000003
70,17,70,1,3753.1020000000003,83,81,0.12308261300000001,0.876917387
72,17,72,0,1628.609,46,23,0.674047897,0.325952103
74,17,74,0,3848.055,53,37,0.546753671,0.453246329
76,17,76,0,9430.724,83,78,0.235242538,0.764757462
78,17,78,1,3495.468,88,83,0.395406177,0.604593823
80,17,80,0,6140.254,83,80,0.503581907,0.49641809299999995
82,17,82,0,3131.329,53,45,0.517819468,0.48218053200000005
84,17,84,0,3995.447,30,23,0.433104065,0.566895935
86,17,86,1,13634.49,53,61,0.48679405600000003,0.513205944
88,17,88,0,2312.452,53,43,0.509815709,0.490184291
90,17,90,1,11600.636999999999,53,63,0.39070093,0.60929907
92,17,92,0,10573.491000000002,51,53,0.549953784,0.450046216
94,17,94,0,3768.844,37,23,0.438322031,0.561677969
96,17,96,1,1612.6970000000001,73,83,0.392592896,0.607407104
98,17,98,1,3083.7070000000003,23,37,0.302499531,0.6975004690000001
100,17,100,1,2556.866,84,83,0.30758034300000003,0.6924196570000001
102,17,102,0,14342.408000000001,82,83,0.553560281,0.446439719
104,17,104,0,5220.749,93,83,0.532835064,0.46716493600000003
106,17,106,0,13700.488000000001,48,53,0.49561959,0.50438041
108,17,108,1,1733.65,83,90,0.386491675,0.613508325
110,17,110,0,5060.513,83,73,0.452697608,0.5473023920000001
112,17,112,1,2692.9770000000003,11,23,0.509924589,0.490075411
114,17,114,1,9072.115,53,66,0.45968416100000004,0.540315839
116,17,116,0,4735.279,23,11,0.45192287700000006,0.548077123
118,17,118,0,4554.13,23,21,0.46232989700000005,0.537670103
0,18,0,0,4023.9509999999996,23,2,0.5508216420000001,0.44917835799999994
2,18,2,1,4273.391,83,89,0.392522346,0.607477654
4,18,4,0,4558.732,91,83,0.550042983,0.449957017
6,18,6,0,7565.496,55,53,0.493392691,0.506607309
8,18,8,0,5886.286999999999,83,85,0.46751591600000003,0.532484084
10,18,10,0,8676.572,87,83,0.6222187029999999,0.377781297
12,18,12,1,5737.74,83,77,0.31118312,0.68881688
14,18,14,0,6763.579000000001,23,9,0.5739371529999999,0.426062847
16,18,16,0,7691.736,69,53,0.45421470799999997,0.545785292
18,18,18,0,5201.37,32,23,0.46420974,0.53579026
20,18,20,1,5919.066,83,91,0.417261355,0.582738645
22,18,22,0,6393.366999999999,56,53,0.48825669899999996,0.511743301
24,18,24,0,8679.67,89,83,0.489051981,0.510948019
26,18,26,1,7389.205,83,87,0.419333804,0.580666196
28,18,28,1,4992.517,0,23,0.359514955,0.640485045
30,18,30,1,3539.847,7,23,0.354816005,0.645183995
32,18,32,0,6035.228,23,7,0.569752555,0.430247445
34,18,34,0,7310.241,53,56,0.523019327,0.47698067299999997
36,18,36,0,5521.11,53,69,0.47786363299999995,0.522136367
38,18,38,1,6076.576,9,23,0.45875128600000004,0.541248714
40,18,40,1,5208.795999999999,5,23,0.349043767,0.6509562329999999
42,18,42,0,4649.958,79,83,0.538047614,0.461952386
44,18,44,1,4089.1409999999996,28,23,0.37691121299999997,0.623088787
46,18,46,1,2681.7870000000003,37,53,0.334696273,0.6653037270000001
48,18,48,0,2908.0820000000003,23,5,0.51084837,0.48915163
50,18,50,0,6443.599,23,14,0.518595908,0.481404092
52,18,52,1,4727.9490000000005,75,83,0.390064321,0.609935679
54,18,54,0,3206.7870000000003,59,53,0.5406435079999999,0.459356492
56,18,56,0,4663.721,67,53,0.562794629,0.437205371
58,18,58,0,6164.809,39,23,0.457574088,0.542425912
60,18,60,0,3411.9390000000003,58,53,0.641983665,0.358016335
62,18,62,0,2841.3979999999997,44,23,0.518415273,0.48158472700000005
64,18,64,1,6867.889,23,35,0.459812327,0.5401876729999999
66,18,66,1,6441.036999999999,23,39,0.45438690000000004,0.5456131
68,18,68,0,6263.325,83,79,0.472695806,0.527304194
70,18,70,1,2733.086,83,81,0.292063601,0.707936399
72,18,72,0,2723.61,46,23,0.53723629,0.46276371
74,18,74,0,2058.104,53,37,0.5240444870000001,0.475955513
76,18,76,1,7186.69,83,78,0.43694146700000003,0.563058533
78,18,78,0,5900.335999999999,88,83,0.495950245,0.504049755
80,18,80,1,6017.063,83,80,0.481926556,0.518073444
82,18,82,0,2723.84,53,45,0.539567709,0.460432291
84,18,84,0,5683.16,30,23,0.510763916,0.48923608399999996
86,18,86,1,8881.82,53,61,0.366692854,0.633307146
88,18,88,0,4752.435,53,43,0.5606645720000001,0.439335428
90,18,90,1,3879.152,53,63,0.347319559,0.652680441
92,18,92,1,3863.5040000000004,51,53,0.442048016,0.557951984
94,18,94,0,6175.267,37,23,0.468212521,0.531787479
96,18,96,1,4372.513,73,83,0.30772767,0.69227233
98,18,98,1,2679.603,23,37,0.39232665899999997,0.607673341
100,18,100,0,4491.585999999999,84,83,0.513755206,0.486244794
102,18,102,0,6134.14,82,83,0.41992003,0.58007997
104,18,104,0,3430.558,93,83,0.556723165,0.443276835
106,18,106,1,5871.491999999999,48,53,0.497520633,0.5024793670000001
108,18,108,1,3623.74,83,90,0.31295931,0.68704069
110,18,110,0,2586.7929999999997,83,73,0.56169635,0.43830365
112,18,112,1,3661.4709999999995,11,23,0.37618052700000004,0.623819473
114,18,114,1,6868.153,53,66,0.476347595,0.523652405
116,18,116,1,1691.779,23,11,0.24678866300000002,0.753211337
118,18,118,0,3308.4120000000003,23,21,0.624102409,0.37589759100000003
0,19,0,0,5250.488,23,2,0.616720366,0.383279634
2,19,2,0,5031.873,83,89,0.43783205399999997,0.562167946
4,19,4,0,3211.765,91,83,0.500205644,0.499794356
6,19,6,0,3911.197,55,53,0.577319802,0.42268019799999995
8,19,8,0,2607.471,83,85,0.546361042,0.453638958
10,19,10,0,2795.76,87,83,0.56028679,0.43971321
12,19,12,0,2001.567,83,77,0.630884225,0.369115775
14,19,14,0,1862.359,23,9,0.592660207,0.40733979299999995
16,19,16,0,5607.161,69,53,0.59348665,0.40651335
18,19,18,0,5934.56,32,23,0.61760701,0.38239299
20,19,20,1,3393.821,83,91,0.46137033299999997,0.538629667
22,19,22,0,6678.861,56,53,0.677974967,0.322025033
24,19,24,0,2231.603,89,83,0.516972007,0.483027993
26,19,26,1,4290.022,83,87,0.52636436,0.47363564
28,19,28,1,3411.278,0,23,0.451837926,0.5481620739999999
30,19,30,1,4837.984,7,23,0.574119808,0.42588019200000005
32,19,32,0,2047.578,23,7,0.628056659,0.37194334100000004
34,19,34,1,3224.245,53,56,0.467837028,0.5321629720000001
36,19,36,1,3352.925,53,69,0.464506462,0.535493538
38,19,38,0,6068.604,9,23,0.482177863,0.517822137
40,19,40,1,6718.911,5,23,0.589555695,0.410444305
42,19,42,0,2436.73,79,83,0.538750768,0.461249232
44,19,44,0,2405.278,28,23,0.551593425,0.448406575
46,19,46,0,2390.5789999999997,37,53,0.5454090620000001,0.45459093799999994
48,19,48,0,1857.648,23,5,0.521551529,0.47844847100000004
50,19,50,0,6027.022,23,14,0.68761302,0.31238698
52,19,52,0,3395.0209999999997,75,83,0.564781357,0.43521864299999996
54,19,54,0,3976.1929999999998,59,53,0.510207493,0.48979250700000004
56,19,56,0,1985.611,67,53,0.632414726,0.36758527399999996
58,19,58,0,3424.41,39,23,0.691733493,0.30826650699999997
60,19,60,0,2079.65,58,53,0.65287373,0.34712627
62,19,62,0,2637.7709999999997,44,23,0.7416212329999999,0.258378767
64,19,64,1,5044.573,23,35,0.621189719,0.378810281
66,19,66,1,2029.046,23,39,0.332952338,0.667047662
68,19,68,0,11578.54,83,79,0.48698231200000003,0.5130176879999999
70,19,70,0,3327.8179999999998,83,81,0.594735136,0.405264864
72,19,72,0,2646.031,46,23,0.581505601,0.41849439899999996
74,19,74,0,1689.115,53,37,0.528262265,0.471737735
76,19,76,0,2723.7740000000003,83,78,0.5705317839999999,0.429468216
78,19,78,0,1913.764,88,83,0.531634084,0.468365916
80,19,80,0,3952.368,83,80,0.471197084,0.5288029160000001
82,19,82,0,6182.783,53,45,0.640277027,0.35972297299999995
84,19,84,0,2229.554,30,23,0.566523509,0.433476491
86,19,86,0,2037.898,53,61,0.612810015,0.387189985
88,19,88,0,2218.548,53,43,0.5149830639999999,0.485016936
90,19,90,1,2857.4179999999997,53,63,0.465814282,0.5341857179999999
92,19,92,1,2839.998,51,53,0.575029076,0.42497092399999997
94,19,94,0,2484.105,37,23,0.7299815629999999,0.270018437
96,19,96,0,2378.669,73,83,0.543331303,0.456668697
98,19,98,0,1793.275,23,37,0.582636449,0.417363551
100,19,100,0,3139.988,84,83,0.49574018,0.50425982
102,19,102,0,2098.373,82,83,0.547159472,0.45284052799999996
104,19,104,0,1655.8,93,83,0.47480181200000005,0.525198188
106,19,106,0,1820.525,48,53,0.591464075,0.408535925
108,19,108,0,1508.1270000000002,83,90,0.614163724,0.38583627600000003
110,19,110,0,2090.5,83,73,0.608524073,0.39147592700000006
112,19,112,0,1694.099,11,23,0.5875347,0.41246530000000003
114,19,114,1,2873.241,53,66,0.530549305,0.469450695
116,19,116,0,5719.129,23,11,0.620514337,0.379485663
118,19,118,0,2244.51,23,21,0.572588688,0.42741131200000004
0,20,0,0,4015.55,23,2,0.56637855,0.43362145
2,20,2,1,16415.783,83,89,0.558082244,0.441917756
4,20,4,0,2612.929,91,83,0.695859467,0.304140533
6,20,6,0,2269.5029999999997,55,53,0.6927946340000001,0.30720536600000004
8,20,8,0,8244.176,83,85,0.577291617,0.42270838299999997
10,20,10,0,1992.862,87,83,0.61314512,0.38685488
12,20,12,0,1999.148,83,77,0.676206324,0.32379367600000003
14,20,14,0,2903.708,23,9,0.664932352,0.335067648
16,20,16,0,1695.776,69,53,0.651603947,0.348396053
18,20,18,0,4612.399,32,23,0.6490132160000001,0.350986784
20,20,20,0,2056.19,83,91,0.7232715670000001,0.276728433
22,20,22,0,1697.0339999999999,56,53,0.590712664,0.409287336
24,20,24,0,4163.2570000000005,89,83,0.475183025,0.524816975
26,20,26,0,2004.477,83,87,0.629256189,0.37074381100000003
28,20,28,1,3332.7,0,23,0.382868064,0.617131936
30,20,30,1,8489.855,7,23,0.592468686,0.407531314
32,20,32,0,4752.365,23,7,0.6035034979999999,0.39649650200000003
34,20,34,0,1728.6270000000002,53,56,0.637468664,0.36253133600000004
36,20,36,0,2587.1820000000002,53,69,0.6793066090000001,0.320693391
38,20,38,1,2779.5190000000002,9,23,0.403974391,0.596025609
40,20,40,1,3124.094,5,23,0.40259780799999995,0.597402192
42,20,42,1,3193.1279999999997,79,83,0.36005038100000003,0.639949619
44,20,44,1,4051.6740000000004,28,23,0.49926913,0.50073087
46,20,46,1,3182.051,37,53,0.377264869,0.622735131
48,20,48,1,3294.045,23,5,0.542939402,0.457060598
50,20,50,1,3292.094,23,14,0.558584786,0.441415214
52,20,52,1,3599.3959999999997,75,83,0.49486030700000005,0.505139693
54,20,54,0,2689.5,59,53,0.7324712059999999,0.26752879399999996
56,20,56,0,3136.9040000000005,67,53,0.711538462,0.288461538
58,20,58,0,2324.876,39,23,0.628901311,0.371098689
60,20,60,0,1878.3139999999999,58,53,0.644111095,0.355888905
62,20,62,0,2801.7129999999997,44,23,0.6822142609999999,0.317785739
64,20,64,1,4276.25,23,35,0.340077965,0.659922035
66,20,66,1,4596.197,23,39,0.540758317,0.45924168299999996
68,20,68,0,2127.998,83,79,0.47267153100000003,0.527328469
70,20,70,0,4300.4529999999995,83,81,0.604651163,0.395348837
72,20,72,0,4457.96,46,23,0.460189446,0.539810554
74,20,74,0,1909.219,53,37,0.497327973,0.502672027
76,20,76,0,1875.828,83,78,0.581208294,0.41879170600000004
78,20,78,1,6433.939,88,83,0.553226618,0.44677338200000005
80,20,80,1,3193.177,83,80,0.35178019899999996,0.648219801
82,20,82,0,2149.355,53,45,0.663897983,0.33610201700000003
84,20,84,0,1821.59,30,23,0.65142854,0.34857146
86,20,86,1,1677.622,53,61,0.42321810299999996,0.576781897
88,20,88,0,1666.171,53,43,0.605556025,0.394443975
90,20,90,0,1698.057,53,63,0.460360855,0.539639145
92,20,92,0,1712.332,51,53,0.5254491020000001,0.47455089799999994
94,20,94,0,2345.002,37,23,0.560417125,0.439582875
96,20,96,0,5882.052,73,83,0.575101071,0.424898929
98,20,98,1,5016.392,23,37,0.563128588,0.436871412
100,20,100,0,1449.739,84,83,0.385172544,0.614827456
102,20,102,1,7505.361,82,83,0.614498054,0.38550194600000004
104,20,104,0,1769.582,93,83,0.412666556,0.587333444
106,20,106,1,4935.254,48,53,0.5371647420000001,0.46283525799999997
108,20,108,1,3141.223,83,90,0.43168405600000004,0.568315944
110,20,110,0,1497.401,83,73,0.506711409,0.493288591
112,20,112,1,2831.132,11,23,0.39036912100000004,0.609630879
114,20,114,0,1567.025,53,66,0.453797971,0.546202029
116,20,116,0,2173.874,23,11,0.46860516799999996,0.531394832
118,20,118,0,1719.6670000000001,23,21,0.47140916899999996,0.528590831
0,21,0,0,4788.804,23,2,0.620519712,0.37948028799999994
2,21,2,1,2814.627,83,89,0.470324136,0.529675864
4,21,4,0,1745.8110000000001,91,83,0.636553678,0.36344632200000004
6,21,6,0,3599.0370000000003,55,53,0.585870318,0.41412968200000005
8,21,8,1,6084.625,83,85,0.521061706,0.478938294
10,21,10,0,1707.37,87,83,0.581113818,0.41888618200000005
12,21,12,0,1743.274,83,77,0.605490097,0.394509903
14,21,14,0,4319.938,23,9,0.6052700360000001,0.394729964
16,21,16,0,3518.8959999999997,69,53,0.506141822,0.493858178
18,21,18,0,1910.192,32,23,0.722513628,0.277486372
20,21,20,1,2894.042,83,91,0.440249344,0.5597506560000001
22,21,22,1,3078.663,56,53,0.423678008,0.576321992
24,21,24,0,2040.3139999999999,89,83,0.670182175,0.329817825
26,21,26,1,4415.840999999999,83,87,0.494130874,0.505869126
28,21,28,0,4986.175,0,23,0.511035796,0.48896420399999996
30,21,30,1,6453.49,7,23,0.565343329,0.434656671
32,21,32,0,2991.77,23,7,0.6544557120000001,0.345544288
34,21,34,0,2556.424,53,56,0.7840720809999999,0.215927919
36,21,36,1,5806.831999999999,53,69,0.52743743,0.47256257
38,21,38,1,4425.7429999999995,9,23,0.50772685,0.49227315
40,21,40,1,2259.005,5,23,0.457109969,0.542890031
42,21,42,1,3792.1859999999997,79,83,0.513517067,0.48648293299999995
44,21,44,0,6086.174,28,23,0.490211203,0.509788797
46,21,46,1,6288.181,37,53,0.399257563,0.6007424370000001
48,21,48,0,5079.273,23,5,0.6753134479999999,0.324686552
50,21,50,0,2067.515,23,14,0.7247575540000001,0.27524244600000003
52,21,52,1,4757.763,75,83,0.457753399,0.542246601
54,21,54,0,8953.306999999999,59,53,0.655320067,0.344679933
56,21,56,0,1800.5970000000002,67,53,0.5929172779999999,0.407082722
58,21,58,0,6087.993,39,23,0.557582528,0.44241747200000003
60,21,60,0,4641.306,58,53,0.582436585,0.417563415
62,21,62,0,3285.998,44,23,0.561563232,0.438436768
64,21,64,1,4350.2,23,35,0.44593413,0.55406587
66,21,66,1,7101.501,23,39,0.505177709,0.494822291
68,21,68,0,3515.558,83,79,0.559211298,0.44078870200000003
70,21,70,0,6221.1230000000005,83,81,0.617186225,0.382813775
72,21,72,0,2283.474,46,23,0.602104825,0.397895175
74,21,74,0,1957.349,53,37,0.617741667,0.38225833299999995
76,21,76,0,3853.18,83,78,0.606387826,0.393612174
78,21,78,0,3188.486,88,83,0.662176316,0.33782368399999996
80,21,80,0,3194.8790000000004,83,80,0.792653959,0.207346041
82,21,82,0,5070.572,53,45,0.577758828,0.42224117200000005
84,21,84,0,3136.4640000000004,30,23,0.63679042,0.36320958
86,21,86,1,7266.773,53,61,0.646074638,0.353925362
88,21,88,0,2738.3259999999996,53,43,0.478930841,0.521069159
90,21,90,0,6684.2609999999995,53,63,0.471324509,0.528675491
92,21,92,0,4317.218,51,53,0.544839097,0.45516090299999995
94,21,94,0,1780.7060000000001,37,23,0.658164241,0.34183575899999996
96,21,96,1,4615.715,73,83,0.473139208,0.526860792
98,21,98,0,7377.465999999999,23,37,0.508458608,0.491541392
100,21,100,1,3459.488,84,83,0.5754096870000001,0.424590313
102,21,102,0,4340.71,82,83,0.675801861,0.324198139
104,21,104,0,1765.2620000000002,93,83,0.6061451489999999,0.393854851
106,21,106,0,3397.47,48,53,0.552548806,0.447451194
108,21,108,1,2468.565,83,90,0.47806462200000005,0.521935378
110,21,110,0,4770.802,83,73,0.673412618,0.326587382
112,21,112,1,3994.448,11,23,0.459934804,0.540065196
114,21,114,1,4647.2429999999995,53,66,0.477633009,0.5223669910000001
116,21,116,1,2315.217,23,11,0.454368211,0.545631789
118,21,118,0,3930.6090000000004,23,21,0.524041427,0.475958573
0,22,0,0,2639.1209999999996,23,2,0.628159545,0.371840455
2,22,2,1,3392.99,83,89,0.425996349,0.5740036510000001
4,22,4,0,7480.396,91,83,0.546360769,0.45363923100000003
6,22,6,0,1333.4129999999998,55,53,0.607223201,0.392776799
8,22,8,0,1330.119,83,85,0.5956918520000001,0.404308148
10,22,10,0,2734.698,87,83,0.492002613,0.5079973870000001
12,22,12,1,3874.5690000000004,83,77,0.386165364,0.613834636
14,22,14,0,2538.8289999999997,23,9,0.526326106,0.473673894
16,22,16,0,2049.666,69,53,0.532676646,0.46732335399999997
18,22,18,1,7011.9890000000005,32,23,0.332503102,0.667496898
20,22,20,0,3932.313,83,91,0.348964606,0.651035394
22,22,22,0,8796.809000000001,56,53,0.5233799170000001,0.47662008299999997
24,22,24,0,3110.577,89,83,0.602762599,0.397237401
26,22,26,0,3170.632,83,87,0.461606201,0.538393799
28,22,28,0,5555.579000000001,0,23,0.43677612299999996,0.563223877
30,22,30,1,5486.553000000001,7,23,0.266464139,0.7335358609999999
32,22,32,0,3060.958,23,7,0.46179538700000006,0.538204613
34,22,34,0,4984.029,53,56,0.34757118299999995,0.652428817
36,22,36,0,3058.8459999999995,53,69,0.622086978,0.37791302200000004
38,22,38,1,1901.146,9,23,0.458388375,0.541611625
40,22,40,1,2543.718,5,23,0.33603990000000006,0.6639600999999999
42,22,42,0,2720.7140000000004,79,83,0.441688946,0.558311054
44,22,44,0,5937.871999999999,28,23,0.38782518200000005,0.612174818
46,22,46,1,1913.4370000000001,37,53,0.5111105189999999,0.488889481
48,22,48,0,5861.154,23,5,0.328302825,0.671697175
50,22,50,0,5750.981,23,14,0.6375800070000001,0.362419993
52,22,52,0,5574.571,75,83,0.470134482,0.5298655179999999
54,22,54,1,5096.788,59,53,0.39439014,0.60560986
56,22,56,0,1886.0339999999999,67,53,0.6863725359999999,0.31362746399999997
58,22,58,0,2161.453,39,23,0.5066988170000001,0.493301183
60,22,60,1,2200.476,58,53,0.472649872,0.5273501279999999
62,22,62,1,6800.015,44,23,0.57177229,0.42822771
64,22,64,1,2795.17,23,35,0.376698301,0.623301699
66,22,66,1,5400.809,23,39,0.36413805200000005,0.635861948
68,22,68,0,4144.597,83,79,0.44456701600000004,0.555432984
70,22,70,1,2245.7039999999997,83,81,0.378700773,0.6212992270000001
72,22,72,0,3152.69,46,23,0.480773071,0.519226929
74,22,74,0,1228.1989999999998,53,37,0.666991282,0.333008718
76,22,76,0,1512.257,83,78,0.688647028,0.311352972
78,22,78,0,1090.2169999999999,88,83,0.66520828,0.33479172
80,22,80,0,2969.908,83,80,0.61490757,0.38509243
82,22,82,1,1501.604,53,45,0.427542814,0.5724571860000001
84,22,84,0,1280.104,30,23,0.634940308,0.36505969200000005
86,22,86,1,1617.3129999999999,53,61,0.461639202,0.5383607979999999
88,22,88,0,1172.646,53,43,0.644450796,0.355549204
90,22,90,1,2048.014,53,63,0.400586348,0.5994136520000001
92,22,92,1,8926.948,51,53,0.43408322200000005,0.565916778
94,22,94,1,2411.239,37,23,0.319482918,0.680517082
96,22,96,0,1407.2120000000002,73,83,0.6754121829999999,0.324587817
98,22,98,1,1866.761,23,37,0.39363319700000005,0.606366803
100,22,100,0,1332.5710000000001,84,83,0.625496912,0.374503088
102,22,102,0,2878.683,82,83,0.601904594,0.39809540600000004
104,22,104,0,2690.5209999999997,93,83,0.547610221,0.452389779
106,22,106,0,2313.065,48,53,0.595866265,0.404133735
108,22,108,1,1107.641,83,90,0.266494118,0.733505882
110,22,110,0,2748.301,83,73,0.617522087,0.38247791299999995
112,22,112,0,1594.602,11,23,0.753019,0.246981
114,22,114,0,1303.528,53,66,0.689252737,0.310747263
116,22,116,0,1507.767,23,11,0.671689943,0.328310057
118,22,118,0,5432.37,23,21,0.405914376,0.594085624
0,23,0,0,5204.121,23,2,0.464483876,0.535516124
2,23,2,0,1742.2120000000002,83,89,0.621740347,0.378259653
4,23,4,0,1630.8239999999998,91,83,0.563633604,0.436366396
6,23,6,0,10036.347,55,53,0.521787539,0.47821246100000003
8,23,8,0,3674.966,83,85,0.530764848,0.46923515200000004
10,23,10,0,1972.588,87,83,0.619694129,0.380305871
12,23,12,1,7160.835999999999,83,77,0.43936181799999996,0.560638182
