,parcode,trial,rt,choice,item_left,item_right
142,2,22,12993.588,-1,3,4
143,2,23,6368.911,-1,4,5
144,2,24,5931.459,-1,0,1
145,2,25,13766.499,-1,1,2
146,2,26,3602.769,1,1,0
147,2,27,8029.58,1,7,5
148,2,28,9357.582,1,7,7
149,2,29,14391.407,1,7,7
150,2,30,13627.4,1,7,7
151,2,31,4957.208,-1,7,7
152,2,32,5640.168000000002,-1,7,7
153,2,33,8963.665,1,0,1
154,2,34,12768.284,-1,4,3
155,2,35,13402.299,1,7,7
156,2,36,8565.537,-1,4,2
157,2,37,8977.981,1,4,3
158,2,38,19471.289,1,7,7
159,2,39,3362.804,-1,5,7
160,2,40,10371.722,1,7,7
161,2,41,6100.871,-1,1,2
162,2,42,10341.341,1,2,1
163,2,43,6921.445,1,4,2
164,2,44,3024.208,-1,5,7
165,2,45,8126.898,1,2,1
166,2,46,6204.749,-1,5,4
167,2,47,4774.057,-1,4,3
168,2,48,4717.593,-1,7,7
169,2,49,12861.619,-1,2,1
170,2,50,8381.153,-1,7,7
171,2,51,7201.565,1,2,1
172,2,52,6935.852,1,2,1
173,2,53,8155.781999999997,1,7,7
174,2,54,11231.186000000005,-1,3,4
175,2,55,13460.855,1,4,4
176,2,56,5129.368,-1,2,4
177,2,57,3361.537000000001,-1,1,2
178,2,58,13908.459,-1,5,7
179,2,59,6783.104,1,7,4
180,2,60,9203.481,-1,3,4
181,2,61,5052.915,1,1,0
182,2,62,6342.498000000001,-1,5,7
183,2,63,3910.52,-1,4,5
184,2,64,4594.054,1,7,5
185,2,65,15601.451,-1,5,4
186,2,66,7309.275,1,7,5
187,2,67,5190.82,1,4,2
188,2,68,20879.898,-1,1,2
189,2,69,4408.831,-1,5,7
190,2,70,13117.59,-1,1,2
191,2,71,5613.9659999999985,1,7,5
192,2,72,5082.736,-1,4,7
193,2,73,8499.643,-1,7,5
194,2,74,7979.472,-1,4,5
195,2,75,15395.867,1,4,4
196,2,76,8201.57,-1,1,2
197,2,77,6820.168000000002,1,4,3
198,2,78,8076.828,-1,0,1
199,2,79,5123.042,-1,2,4
200,2,80,7575.096,-1,1,2
201,2,81,4658.442,1,1,0
202,2,82,7008.028,-1,4,5
203,2,83,13829.928,-1,7,7
204,2,84,2747.496,-1,5,7
205,2,85,12428.383,1,5,4
206,2,86,4775.54,-1,4,3
207,2,87,6153.953,1,5,4
208,2,88,5461.167,-1,4,5
209,2,89,7037.482,1,5,4
210,2,90,15416.275,1,4,2
211,2,91,5270.916,-1,4,5
212,2,92,5931.903,1,4,4
213,2,93,4572.768,1,1,0
214,2,94,5824.12,-1,5,7
215,2,95,8615.398000000001,1,4,4
216,2,96,8031.564,1,2,1
217,2,97,2722.327,-1,0,1
218,2,98,14101.24,1,7,5
219,2,99,8237.123,-1,3,4
220,2,100,5628.714,-1,0,1
221,2,101,7812.105,-1,0,1
222,2,102,13191.96,-1,2,1
223,2,103,7394.705,-1,7,7
224,2,104,13209.633,-1,0,1
225,2,105,9956.088,-1,1,2
226,2,106,11160.33,-1,4,4
227,2,107,10567.69,1,1,0
228,2,108,3856.248,1,1,0
229,2,109,9273.443,-1,4,4
230,2,110,2950.943,-1,1,2
231,2,111,13342.428,-1,2,1
232,2,112,7723.314,1,7,7
233,2,113,4339.511,-1,2,4
234,2,114,5191.56,1,4,2
235,2,115,4657.154,-1,2,4
236,2,116,5824.51,-1,7,7
237,2,117,18900.494,-1,7,7
238,2,118,4334.927,-1,7,7
239,2,119,8621.08,-1,7,5
240,3,0,4612.844,1,7,7
241,3,1,3098.9640000000004,-1,0,1
242,3,2,3949.32,-1,1,0
243,3,3,3992.314,1,2,1
244,3,4,3063.877,-1,0,1
245,3,5,6334.299,1,5,7
246,3,6,3503.517000000001,-1,3,4
247,3,7,5757.464,1,7,5
248,3,8,4202.759,1,1,0
249,3,9,3362.251,1,7,5
250,3,10,4765.607,-1,0,1
251,3,11,4393.51,-1,4,4
252,3,12,2648.53,-1,1,2
253,3,13,3205.018,1,1,0
254,3,14,2249.129,-1,7,7
255,3,15,3368.787000000001,1,5,4
256,3,16,1595.809,-1,2,4
257,3,17,2598.623,-1,4,4
258,3,18,3256.513,1,5,7
259,3,19,2950.898,1,2,1
260,3,20,2088.328,-1,1,0
261,3,21,2892.78,-1,7,7
262,3,22,3153.39,1,3,4
263,3,23,3489.703,-1,4,5
264,3,24,1597.213,-1,0,1
265,3,25,2715.458,-1,1,2
266,3,26,3544.648,1,1,0
267,3,27,5488.943,1,7,5
268,3,28,2793.11,1,7,7
269,3,29,3888.358,1,7,7
270,3,30,3968.847,1,7,7
271,3,31,5034.733,-1,7,7
272,3,32,2112.499,-1,7,7
273,3,33,2296.6620000000007,-1,0,1
274,3,34,3646.655,-1,4,3
275,3,35,4058.004,1,7,7
276,3,36,4104.806,1,4,2
277,3,37,2157.565,-1,4,3
278,3,38,5902.977,1,7,7
279,3,39,3965.283,-1,5,7
280,3,40,2874.212,1,7,7
281,3,41,1905.035,-1,1,2
282,3,42,3598.064000000001,-1,2,1
283,3,43,4363.497,1,4,2
284,3,44,3112.865,-1,5,7
285,3,45,1884.503,-1,2,1
286,3,46,1983.844,-1,5,4
287,3,47,3481.898,1,4,3
288,3,48,1740.578,-1,7,7
289,3,49,2775.34,1,2,1
290,3,50,3192.21,-1,7,7
291,3,51,2788.262,-1,2,1
292,3,52,2021.154,-1,2,1
293,3,53,2046.904,-1,7,7
294,3,54,2458.908,-1,3,4
295,3,55,11284.041,-1,4,4
296,3,56,2205.452,-1,2,4
297,3,57,2938.959000000001,1,1,2
298,3,58,2075.831,-1,5,7
299,3,59,6006.701,1,7,4
300,3,60,5185.448,-1,3,4
301,3,61,2171.165,-1,1,0
302,3,62,2231.588,-1,5,7
303,3,63,6749.729,-1,4,5
304,3,64,1702.985,1,7,5
