,parcode,trial,fix_item,fix_time
11947,17,97,1,1192.0
11948,17,97,2,764.0
11949,17,97,1,601.8549999999996
11950,17,98,0,179.0
11951,17,98,2,530.0
11952,17,98,1,996.0
11953,17,98,2,1170.0
11954,17,98,1,1802.0
11955,17,98,2,1174.0
11956,17,98,1,1432.0519999999995
11957,17,99,0,35.0
11958,17,99,2,1384.0
11959,17,99,1,976.0
11960,17,99,2,593.2719999999998
11961,17,100,0,228.0
11962,17,100,2,770.0
11963,17,100,1,722.0
11964,17,100,2,760.0
11965,17,100,1,472.37900000000036
11966,17,101,0,169.0
11967,17,101,2,1536.0
11968,17,101,1,838.0
11969,17,101,2,970.0
11970,17,101,1,803.585
11971,17,102,0,153.0
11972,17,102,2,1114.0
11973,17,102,1,1394.0
11974,17,102,2,1502.0
11975,17,102,1,1334.0
11976,17,102,2,302.0
11977,17,102,0,1338.0
11978,17,102,2,680.0
11979,17,102,1,1260.0
11980,17,102,2,732.0
11981,17,102,1,808.0
11982,17,102,2,950.0
11983,17,102,1,1046.208999999999
11984,17,103,0,179.0
11985,17,103,2,590.0
11986,17,103,1,802.0
11987,17,103,0,228.0
11988,17,103,1,472.0
11989,17,103,2,1742.0
11990,17,103,1,702.0
11991,17,103,2,1294.0
11992,17,103,1,1680.0
11993,17,103,2,728.0
11994,17,103,1,221.5119999999988
11995,17,104,0,247.0
11996,17,104,2,602.0
11997,17,104,1,764.0
11998,17,104,2,786.0
11999,17,104,1,500.0
12000,17,104,2,148.884
12001,17,105,0,177.0
12002,17,105,2,694.0
12003,17,105,1,648.0
12004,17,105,2,582.0
12005,17,105,1,568.0
12006,17,105,2,358.0
12007,17,105,0,376.0
12008,17,105,1,452.0
12009,17,105,2,700.576
12010,17,106,0,68.0
12011,17,106,2,1110.0
12012,17,106,1,598.5710000000001
12013,17,107,3,55.0
12014,17,107,2,674.0
12015,17,107,1,1410.0
12016,17,107,2,1044.0
12017,17,107,1,2320.0
12018,17,107,2,1198.0
12019,17,107,1,866.0
12020,17,107,2,688.0919999999987
12021,17,108,0,232.0
12022,17,108,2,586.0
12023,17,108,1,726.0
12024,17,108,2,706.0
12025,17,108,0,174.0
12026,17,108,1,850.0
12027,17,108,2,682.0
12028,17,108,1,548.0699999999997
12029,17,109,0,160.0
12030,17,109,2,598.0
12031,17,109,1,996.0
12032,17,109,2,1184.0
12033,17,109,1,1222.0
12034,17,109,2,772.0
12035,17,109,1,753.1009999999997
12037,17,110,2,659.0
12038,17,110,1,716.0
12039,17,110,2,3998.0
12040,17,110,1,776.0
12041,17,110,2,764.0
12042,17,110,1,1002.0
12043,17,110,2,1000.0
12044,17,110,1,558.0
12045,17,110,0,266.0
12046,17,110,2,1000.0
12047,17,110,1,946.0
12048,17,110,2,704.0
12049,17,110,1,756.0
12050,17,110,2,648.0
12051,17,110,0,164.0
12052,17,110,1,782.0
12053,17,110,2,468.98600000000084
12054,17,111,0,186.0
12055,17,111,2,566.0
12056,17,111,1,708.0
12057,17,111,0,218.0
12058,17,111,2,962.0
12059,17,111,1,922.0
12060,17,111,2,818.4220000000005
12061,17,112,0,183.0
12062,17,112,2,572.0
12063,17,112,1,698.0
12064,17,112,2,1154.0
12065,17,112,1,466.4570000000003
12066,17,113,0,179.0
12067,17,113,2,688.0
12068,17,113,1,754.0
12069,17,113,2,658.0
12070,17,113,1,586.0
12071,17,113,2,579.0609999999998
12072,17,114,0,226.0
12073,17,114,2,524.0
12074,17,114,1,1312.0
12075,17,114,2,602.0
12076,17,114,1,430.0
12077,17,114,0,548.0
12078,17,114,2,668.0
12079,17,114,1,714.0
12080,17,114,0,756.0
12081,17,114,2,1594.0
12082,17,114,1,772.0
12083,17,114,2,2992.0
12084,17,114,1,1396.0
12085,17,114,2,912.0
12086,17,114,1,656.0
12087,17,114,2,854.0
12088,17,114,0,882.0
12089,17,114,1,316.0
12090,17,114,0,72.0
12091,17,114,1,562.0
12092,17,114,2,1003.4779999999993
12093,17,115,0,166.0
12094,17,115,2,544.0
12095,17,115,1,540.0
12096,17,115,2,610.2920000000001
12097,17,116,0,183.0
12098,17,116,2,550.0
12099,17,116,1,832.0
12100,17,116,2,796.0
12101,17,116,1,666.0
12102,17,116,2,475.31900000000036
12103,17,117,0,193.0
12104,17,117,2,1648.0
12105,17,117,1,664.0
12106,17,117,0,540.0
12107,17,117,1,878.0
12108,17,117,2,1626.0
12109,17,117,1,1332.0
12110,17,117,2,1210.0
12111,17,117,1,1214.0
12112,17,117,2,274.0
12113,17,117,1,1214.0
12114,17,117,2,608.0
12115,17,117,0,404.0
12116,17,117,2,664.0
12117,17,117,1,1296.0
12118,17,117,2,1050.1089999999986
12119,17,118,0,193.0
12120,17,118,2,636.0
12121,17,118,1,1094.0
12122,17,118,2,890.0
12123,17,118,1,488.886
12124,17,119,0,389.0
12125,17,119,2,1170.0
12126,17,119,1,1038.0
12127,17,119,2,804.0
12128,17,119,1,116.44099999999979
12129,18,0,0,151.0
12130,18,0,2,1682.0
12131,18,0,1,538.0
12132,18,0,2,650.0
12133,18,0,1,806.0
12134,18,0,2,670.0
12135,18,0,1,720.0
12136,18,0,2,666.0
12137,18,0,1,514.0
12138,18,0,2,678.7980000000008
12139,18,1,0,193.0
12140,18,1,2,434.0
12141,18,1,1,434.0
12142,18,1,2,548.0
12143,18,1,1,730.0
12144,18,1,2,500.0
12145,18,1,0,72.0
12146,18,1,1,482.0
12147,18,1,2,632.0
12148,18,1,1,618.0
12149,18,1,2,860.0
12150,18,1,1,764.0
12151,18,1,2,445.4399999999996
12152,18,2,0,175.0
12153,18,2,2,396.0
12154,18,2,1,422.0
12155,18,2,2,806.0
12156,18,2,1,756.0
12157,18,2,2,792.0
