,parcode,trial,rt,choice,item_left,item_right
347,3,107,4202.163,1,0,0
348,3,108,2356.3,-1,0,0
349,3,109,1870.494,1,3,4
350,3,110,1738.671,1,0,2
351,3,111,2082.474,1,2,0
352,3,112,2463.471,1,7,6
353,3,113,1543.8870000000006,1,2,3
354,3,114,2664.14,-1,3,2
355,3,115,6240.445,1,2,3
356,3,116,2168.694,1,6,7
357,3,117,2788.367,-1,6,7
358,3,118,1900.364,1,6,7
359,3,119,2711.223,1,6,5
360,4,0,3753.06,1,6,7
361,4,1,2852.768,1,0,0
362,4,2,7578.454000000002,1,0,0
363,4,3,19368.146,-1,2,0
364,4,4,3215.312,1,0,0
365,4,5,1942.017,1,5,6
366,4,6,1587.571,1,3,3
367,4,7,2246.732,-1,6,5
368,4,8,2550.21,-1,0,0
369,4,9,5602.05,1,6,5
370,4,10,1793.4820000000002,1,0,0
371,4,11,5781.335,1,3,4
372,4,12,1880.978,1,0,2
373,4,13,3078.102000000001,1,0,0
374,4,14,9843.826,1,6,7
375,4,15,11180.726,-1,5,3
376,4,16,1902.12,1,2,3
377,4,17,1910.42,1,4,3
378,4,18,2634.23,1,5,6
379,4,19,2586.458,1,2,0
380,4,20,4955.317,1,0,0
381,4,21,2957.897,1,6,7
382,4,22,11515.408,1,3,3
383,4,23,2351.575,1,3,5
384,4,24,3137.373,1,0,0
385,4,25,1736.937,1,0,2
386,4,26,2057.448,1,0,0
387,4,27,11483.744,1,6,5
388,4,28,1873.12,-1,7,6
389,4,29,3187.65,-1,7,6
390,4,30,5174.183,-1,7,6
391,4,31,6284.96,1,6,7
392,4,32,2648.8920000000007,1,6,7
393,4,33,3745.233,1,0,0
394,4,34,5846.379,1,3,3
395,4,35,2244.629,1,7,6
396,4,36,4492.143,-1,3,2
397,4,37,2831.068,1,3,3
398,4,38,5841.602,1,7,6
399,4,39,2507.425,1,5,6
400,4,40,17445.725,-1,7,6
401,4,41,1605.944,1,0,2
402,4,42,4883.308,-1,2,0
403,4,43,1537.096,1,3,2
404,4,44,2097.817,1,5,6
405,4,45,6545.8409999999985,1,2,0
406,4,46,5068.047000000001,-1,5,3
407,4,47,10908.364,1,3,3
408,4,48,4783.775,1,6,7
409,4,49,5229.633,1,2,0
410,4,50,3058.329,1,6,7
411,4,51,6826.916,1,2,0
412,4,52,3045.3459999999995,-1,2,0
413,4,53,3269.93,1,7,6
414,4,54,1471.687,1,3,3
415,4,55,4238.808,1,4,3
416,4,56,1535.682,1,2,3
417,4,57,1519.3570000000002,1,0,2
418,4,58,2981.751,1,5,6
419,4,59,4321.7829999999985,-1,6,4
420,4,60,1608.882,1,3,3
421,4,61,9537.109,-1,0,0
422,4,62,1774.399,1,5,6
423,4,63,3304.423,1,3,5
424,4,64,3033.366,-1,6,5
425,4,65,6061.712,-1,5,3
426,4,66,2043.157,1,6,5
427,4,67,2237.002,-1,3,2
428,4,68,1632.804,1,0,2
429,4,69,1772.698,1,5,6
430,4,70,4730.624,1,0,2
431,4,71,12463.602,1,6,5
432,4,72,1735.195,1,4,6
433,4,73,3602.502,1,6,5
434,4,74,1572.06,1,3,5
435,4,75,2244.141,1,3,4
436,4,76,2891.789,1,0,2
437,4,77,26075.23,-1,3,3
438,4,78,1549.096,1,0,0
439,4,79,1694.063,1,2,3
440,4,80,24275.208,1,0,2
441,4,81,28694.544,-1,0,0
442,4,82,9090.346,1,3,5
443,4,83,2248.756,-1,7,6
444,4,84,6266.904,1,5,6
445,4,85,2477.286,-1,5,3
446,4,86,3713.833,1,3,3
447,4,87,3301.402,-1,5,3
448,4,88,4661.243,1,3,5
449,4,89,7973.228,-1,5,3
450,4,90,23899.959,-1,3,2
451,4,91,9832.332,1,3,5
452,4,92,8348.35,1,4,3
453,4,93,6603.464,1,0,0
454,4,94,1956.746,1,5,6
455,4,95,7123.875,1,3,4
456,4,96,4671.155,-1,2,0
457,4,97,2589.862,1,0,0
458,4,98,2795.518,-1,6,5
459,4,99,10457.271,1,3,3
460,4,100,19451.716,1,0,0
461,4,101,3254.627,1,0,0
462,4,102,3079.733,1,2,0
463,4,103,3459.986,1,7,6
464,4,104,15340.949,1,0,0
465,4,105,19093.958,1,0,2
466,4,106,13427.761,1,4,3
467,4,107,6109.62,1,0,0
468,4,108,8288.198,-1,0,0
469,4,109,1916.633,1,3,4
470,4,110,7507.571999999999,1,0,2
471,4,111,13232.992,-1,2,0
472,4,112,11606.772,-1,7,6
473,4,113,12451.409,1,2,3
474,4,114,18886.015,-1,3,2
475,4,115,1614.061,1,2,3
476,4,116,7399.05,-1,6,7
477,4,117,1900.737,1,6,7
478,4,118,3355.031,1,6,7
479,4,119,3006.93,1,6,5
480,5,0,2956.698,1,6,7
481,5,1,3701.877,-1,0,0
482,5,2,3152.05,-1,0,0
483,5,3,3153.11,-1,2,0
484,5,4,2396.847,1,0,0
485,5,5,4489.472,-1,5,6
486,5,6,3855.439,1,3,3
487,5,7,4038.037,-1,6,5
488,5,8,4217.473,1,0,0
489,5,9,3315.376,-1,6,5
490,5,10,3757.45,-1,0,0
491,5,11,6773.183000000001,-1,3,4
492,5,12,3177.4640000000004,1,0,2
493,5,13,3303.463,-1,0,0
494,5,14,2960.213,1,6,7
495,5,15,15960.826,-1,5,3
496,5,16,4419.742,1,2,3
497,5,17,4347.116,1,4,3
498,5,18,5359.5909999999985,-1,5,6
499,5,19,2847.962,-1,2,0
500,5,20,3925.857,-1,0,0
501,5,21,5172.947,1,6,7
502,5,22,5052.259,1,3,3
503,5,23,5466.552,1,3,5
504,5,24,3752.296,1,0,0
505,5,25,2538.419,1,0,2
506,5,26,3357.547,1,0,0
507,5,27,5031.74,1,6,5
508,5,28,3503.936,-1,7,6
509,5,29,1993.824,-1,7,6
510,5,30,2816.126,-1,7,6
511,5,31,2861.5820000000012,1,6,7
512,5,32,2965.652,1,6,7
513,5,33,4486.102,1,0,0
514,5,34,2822.192,1,3,3
515,5,35,8519.964,1,7,6
516,5,36,4165.882000000001,-1,3,2
517,5,37,5106.462,-1,3,3
518,5,38,5412.254,-1,7,6
519,5,39,2672.4709999999995,1,5,6
520,5,40,2240.432,-1,7,6
521,5,41,2874.8390000000004,1,0,2
522,5,42,3298.259,-1,2,0
523,5,43,3386.571,-1,3,2
524,5,44,5788.203,1,5,6
525,5,45,3221.33,-1,2,0
526,5,46,4298.562,-1,5,3
527,5,47,5391.25,-1,3,3
528,5,48,4248.572,1,6,7
529,5,49,3983.248,1,2,0
530,5,50,4782.524,1,6,7
531,5,51,2972.602000000001,1,2,0
532,5,52,2512.02,-1,2,0
533,5,53,5967.203,-1,7,6
534,5,54,2562.18,1,3,3
535,5,55,4803.215,-1,4,3
536,5,56,2434.068,1,2,3
537,5,57,2408.256,1,0,2
538,5,58,2687.139,1,5,6
539,5,59,2855.139,-1,6,4
540,5,60,4525.585999999998,1,3,3
541,5,61,2420.489,-1,0,0
542,5,62,4451.694,1,5,6
543,5,63,4451.385,1,3,5
544,5,64,10142.36,1,6,5
545,5,65,1995.119,-1,5,3
546,5,66,7315.840999999998,-1,6,5
547,5,67,7825.448,1,3,2
548,5,68,5077.025,-1,0,2
549,5,69,7236.550999999998,-1,5,6
550,5,70,4429.96,1,0,2
551,5,71,3060.255,-1,6,5
552,5,72,4307.453,1,4,6
553,5,73,6352.37,-1,6,5
554,5,74,3454.677,1,3,5
555,5,75,7417.97,1,3,4
556,5,76,2525.835,1,0,2
557,5,77,3980.034,-1,3,3
558,5,78,7475.688,1,0,0
559,5,79,3418.941,1,2,3
560,5,80,10750.35,1,0,2
561,5,81,1967.113,-1,0,0
562,5,82,4202.552,1,3,5
563,5,83,5729.013000000001,1,7,6
564,5,84,6468.345,1,5,6
565,5,85,3401.716,-1,5,3
566,5,86,5120.399,-1,3,3
567,5,87,3429.894,-1,5,3
568,5,88,2685.014,1,3,5
569,5,89,3295.057,-1,5,3
570,5,90,2767.752,-1,3,2
571,5,91,6210.28,1,3,5
572,5,92,6286.696,1,4,3
573,5,93,2773.192,-1,0,0
574,5,94,5131.492,1,5,6
575,5,95,5182.951,1,3,4
576,5,96,3509.371,-1,2,0
577,5,97,5524.318,1,0,0
578,5,98,3216.242,-1,6,5
579,5,99,4535.487,-1,3,3
580,5,100,3339.644,-1,0,0
581,5,101,3696.722,1,0,0
582,5,102,9921.861,1,2,0
583,5,103,4966.261,-1,7,6
584,5,104,3274.713,1,0,0
585,5,105,3353.705,-1,0,2
586,5,106,2880.162000000001,1,4,3
587,5,107,5744.953,1,0,0
588,5,108,7705.144,-1,0,0
589,5,109,5349.143,-1,3,4
590,5,110,1684.1270000000006,1,0,2
591,5,111,8920.318000000001,1,2,0
592,5,112,3929.479,-1,7,6
593,5,113,4745.499,1,2,3
594,5,114,7090.406999999997,1,3,2
595,5,115,2844.463,1,2,3
596,5,116,3887.278,1,6,7
597,5,117,3029.146,1,6,7
598,5,118,4561.733,1,6,7
599,5,119,3030.526,-1,6,5
600,6,0,4851.797000000001,1,6,7
601,6,1,3312.908,1,0,0
602,6,2,4002.002,-1,0,0
603,6,3,3162.02,1,2,0
604,6,4,2004.751,1,0,0
605,6,5,4362.118,1,5,6
606,6,6,3420.4,1,3,3
607,6,7,2673.063,-1,6,5
608,6,8,7952.5,1,0,0
609,6,9,3058.378,1,6,5
610,6,10,1738.02,1,0,0
611,6,11,5138.1579999999985,1,3,4
612,6,12,1388.854,1,0,2
613,6,13,6180.061,1,0,0
614,6,14,2672.362,1,6,7
615,6,15,3024.093,-1,5,3
616,6,16,3066.804,1,2,3
617,6,17,3916.881,-1,4,3
618,6,18,3402.134,-1,5,6
619,6,19,3214.156,-1,2,0
620,6,20,2321.735,-1,0,0
621,6,21,5081.537,-1,6,7
622,6,22,2524.934,-1,3,3
623,6,23,3137.088,1,3,5
624,6,24,2415.087,1,0,0
625,6,25,3210.695,1,0,2
626,6,26,2546.444,-1,0,0
627,6,27,2899.148,1,6,5
628,6,28,5130.035,-1,7,6
629,6,29,2914.8,-1,7,6
630,6,30,4271.251,-1,7,6
631,6,31,3288.96,1,6,7
632,6,32,2520.065,-1,6,7
633,6,33,2498.831,1,0,0
634,6,34,4839.608,-1,3,3
635,6,35,2739.551,-1,7,6
636,6,36,2809.392000000001,-1,3,2
637,6,37,3378.269,1,3,3
638,6,38,2938.868,1,7,6
639,6,39,2794.449,1,5,6
640,6,40,1976.739,-1,7,6
641,6,41,2004.993,1,0,2
642,6,42,4613.913,-1,2,0
643,6,43,1711.7420000000006,1,3,2
644,6,44,4627.032,1,5,6
645,6,45,5225.785,-1,2,0
646,6,46,2770.914,-1,5,3
647,6,47,3621.255,1,3,3
648,6,48,4006.095,1,6,7
649,6,49,3613.889,-1,2,0
650,6,50,2647.951,-1,6,7
651,6,51,2386.248,1,2,0
652,6,52,5160.542,1,2,0
653,6,53,2065.98,-1,7,6
654,6,54,2924.2790000000005,-1,3,3
655,6,55,2003.695,-1,4,3
656,6,56,1363.7910000000004,1,2,3
657,6,57,2217.916,1,0,2
658,6,58,1400.724,1,5,6
659,6,59,1797.961,-1,6,4
660,6,60,2228.883,1,3,3
661,6,61,3844.088,-1,0,0
662,6,62,3052.768,1,5,6
663,6,63,2088.88,1,3,5
664,6,64,3037.557,-1,6,5
665,6,65,2712.239,-1,5,3
666,6,66,1593.224,-1,6,5
667,6,67,1890.398,-1,3,2
668,6,68,2797.303,1,0,2
669,6,69,3297.712,-1,5,6
670,6,70,2174.46,1,0,2
671,6,71,1800.0410000000006,-1,6,5
672,6,72,1699.086,1,4,6
673,6,73,3231.459000000001,-1,6,5
674,6,74,2290.637,1,3,5
675,6,75,3646.764,1,3,4
676,6,76,3965.336,1,0,2
677,6,77,3670.988,1,3,3
678,6,78,1861.353,1,0,0
679,6,79,3099.9709999999995,1,2,3
680,6,80,2219.093,1,0,2
681,6,81,1555.681,-1,0,0
682,6,82,2286.628,1,3,5
683,6,83,1884.333,-1,7,6
684,6,84,3377.466,1,5,6
685,6,85,2420.207000000001,-1,5,3
686,6,86,2573.202,-1,3,3
687,6,87,1927.552,-1,5,3
688,6,88,1923.274,1,3,5
689,6,89,2021.136,1,5,3
690,6,90,1993.843,-1,3,2
691,6,91,3532.94,1,3,5
692,6,92,2024.598,-1,4,3
693,6,93,2658.451,-1,0,0
694,6,94,2239.484,1,5,6
695,6,95,1283.366,1,3,4
696,6,96,4467.623,1,2,0
697,6,97,1179.067,1,0,0
698,6,98,4555.062,1,6,5
699,6,99,1342.918,1,3,3
700,6,100,1767.813,1,0,0
701,6,101,2081.146,1,0,0
702,6,102,1579.585,1,2,0
703,6,103,2602.75,1,7,6
704,6,104,1439.3429999999994,1,0,0
705,6,105,1198.59,1,0,2
706,6,106,1701.021,-1,4,3
707,6,107,2031.543,1,0,0
708,6,108,2616.971,-1,0,0
709,6,109,2551.144,-1,3,4
710,6,110,1199.081,1,0,2
711,6,111,3041.209000000001,-1,2,0
712,6,112,3468.601,1,7,6
713,6,113,1921.719,1,2,3
714,6,114,2037.211,-1,3,2
715,6,115,2503.706,1,2,3
716,6,116,2870.153,1,6,7
717,6,117,1684.625,1,6,7
718,6,118,2492.483,1,6,7
719,6,119,5907.275,-1,6,5
720,7,0,4083.058,1,6,7
721,7,1,4313.189,1,0,0
722,7,2,11158.922,-1,0,0
723,7,3,5597.954000000002,-1,2,0
724,7,4,1564.9229999999998,1,0,0
725,7,5,15107.624,1,5,6
726,7,6,9450.808,-1,3,3
727,7,7,4452.746,-1,6,5
728,7,8,1721.744,1,0,0
729,7,9,11827.374,-1,6,5
730,7,10,3334.369,1,0,0
731,7,11,2647.196,1,3,4
732,7,12,1496.54,1,0,2
733,7,13,5530.4119999999975,-1,0,0
734,7,14,9395.325,-1,6,7
735,7,15,11928.201,-1,5,3
736,7,16,1513.154,1,2,3
737,7,17,2556.452,1,4,3
738,7,18,8147.533,1,5,6
739,7,19,3727.561,-1,2,0
740,7,20,3034.284,1,0,0
741,7,21,8183.8269999999975,1,6,7
742,7,22,2979.43,1,3,3
743,7,23,1699.13,1,3,5
744,7,24,2417.411,1,0,0
745,7,25,4118.085,1,0,2
746,7,26,12443.438999999995,1,0,0
747,7,27,3872.137,1,6,5
748,7,28,7794.385,1,7,6
749,7,29,15631.356000000002,-1,7,6
750,7,30,15260.773,1,7,6
751,7,31,3851.631,1,6,7
752,7,32,3440.122000000001,1,6,7
753,7,33,2026.291,1,0,0
754,7,34,3003.111,1,3,3
755,7,35,11883.827,-1,7,6
756,7,36,2465.224,-1,3,2
757,7,37,4102.412,1,3,3
758,7,38,5583.2980000000025,-1,7,6
759,7,39,2509.03,1,5,6
760,7,40,4146.132000000001,-1,7,6
761,7,41,5066.16,1,0,2
762,7,42,2065.108,1,2,0
763,7,43,2471.3520000000008,-1,3,2
764,7,44,14248.641,-1,5,6
765,7,45,7423.446999999999,-1,2,0
766,7,46,5118.518,1,5,3
767,7,47,7975.717,1,3,3
768,7,48,12748.498,1,6,7
769,7,49,1561.601,1,2,0
770,7,50,2412.444,1,6,7
771,7,51,4049.958,-1,2,0
772,7,52,6057.979,-1,2,0
773,7,53,5368.815,1,7,6
774,7,54,2718.774000000001,1,3,3
775,7,55,4263.372,1,4,3
776,7,56,1263.261,1,2,3
777,7,57,1384.323,1,0,2
778,7,58,3093.112,1,5,6
779,7,59,4106.6579999999985,-1,6,4
780,7,60,8186.085,1,3,3
781,7,61,13449.288,1,0,0
782,7,62,3480.991,1,5,6
